\\\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\\\Created at 2020-01-31 08:01:30,,,,,,,,,,,,,,
\\\\For 2019,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2019-01-01,1,13198,616,1276,923,900,4617,908,67,2521,367,1190,13384,186
2019-01-01,2,12737,609,1301,899,865,4437,870,65,2425,353,1161,12986,249
2019-01-01,3,12531,602,1347,869,841,4315,830,63,2380,342,1140,12729,198
2019-01-01,4,12291,605,1371,851,806,4207,802,64,2293,347,1134,12482,191
2019-01-01,5,12305,607,1390,846,825,4154,792,63,2275,399,1161,12512,207
2019-01-01,6,12559,594,1370,857,850,4171,808,66,2309,452,1214,12691,132
2019-01-01,7,13009,600,1339,896,874,4272,844,70,2397,408,1268,12968,-41
2019-01-01,8,13234,604,1327,916,872,4381,877,72,2460,409,1322,13240,7
2019-01-01,9,13558,611,1362,941,899,4453,927,76,2507,428,1355,13559,2
2019-01-01,10,13973,588,1357,986,922,4625,982,80,2631,418,1387,13975,1
2019-01-01,11,14207,552,1351,1012,944,4758,970,82,2682,437,1449,14237,31
2019-01-01,12,14391,556,1331,1036,806,4897,929,85,2801,440,1501,14383,-8
2019-01-01,13,14442,548,1325,1031,679,5011,917,86,2835,441,1531,14405,-37
2019-01-01,14,14427,548,1314,1022,662,5035,935,86,2827,442,1531,14403,-24
2019-01-01,15,14557,548,1334,1029,738,5041,960,86,2880,457,1525,14596,39
2019-01-01,16,15000,587,1375,1063,897,5139,1067,81,2965,469,1552,15194,194
2019-01-01,17,16064,603,1455,1152,1104,5403,1186,81,3088,493,1579,16144,80
2019-01-01,18,17232,619,1488,1237,1184,5856,1307,91,3331,529,1647,17289,57
2019-01-01,19,17278,623,1471,1212,1156,5901,1296,93,3304,523,1635,17215,-63
2019-01-01,20,17055,620,1499,1192,1164,5829,1272,93,3272,508,1621,17069,14
2019-01-01,21,16834,645,1505,1164,1121,5738,1239,91,3219,497,1600,16821,-14
2019-01-01,22,16320,649,1448,1128,1077,5598,1195,87,3131,479,1571,16364,45
2019-01-01,23,15521,644,1428,1068,1028,5353,1122,88,2968,458,1512,15669,147
2019-01-01,24,14944,634,1418,1016,983,5070,1051,87,2851,426,1466,15002,59
2019-01-02,1,14631,615,1401,972,955,4833,999,84,2779,411,1434,14485,-147
2019-01-02,2,14240,608,1373,952,943,4674,973,85,2744,404,1415,14170,-69
2019-01-02,3,14021,608,1380,949,941,4580,965,83,2701,395,1415,14017,-3
2019-01-02,4,13924,603,1329,947,949,4561,969,79,2666,411,1419,13934,10
2019-01-02,5,14183,606,1358,967,971,4624,990,77,2735,381,1440,14149,-34
2019-01-02,6,14813,597,1361,1030,1014,4856,1044,83,2877,423,1477,14762,-51
2019-01-02,7,16096,609,1407,1128,1099,5299,1129,87,3116,467,1567,15907,-189
2019-01-02,8,17129,602,1449,1197,1171,5824,1231,89,3371,506,1674,17115,-14
2019-01-02,9,17438,620,1483,1215,1110,6067,1252,90,3480,532,1731,17582,144
2019-01-02,10,17409,622,1446,1214,913,6222,1179,90,3509,544,1751,17491,81
2019-01-02,11,17392,617,1429,1202,767,6367,1113,90,3540,557,1773,17456,64
2019-01-02,12,17407,603,1407,1204,737,6469,1142,87,3535,545,1788,17517,110
2019-01-02,13,17611,592,1403,1195,782,6511,1204,89,3578,549,1787,17690,79
2019-01-02,14,17850,585,1376,1186,887,6503,1215,88,3624,555,1787,17806,-44
2019-01-02,15,17997,580,1414,1213,996,6540,1222,88,3653,559,1784,18049,53
2019-01-02,16,18464,578,1450,1243,1094,6602,1269,90,3628,559,1791,18303,-161
2019-01-02,17,18802,576,1474,1317,1244,6702,1350,91,3739,578,1788,18860,58
2019-01-02,18,19666,583,1535,1390,1332,6933,1445,90,3880,594,1798,19580,-86
2019-01-02,19,19285,619,1508,1347,1328,6899,1422,88,3816,580,1747,19355,70
2019-01-02,20,19136,654,1502,1319,1307,6765,1413,87,3790,595,1711,19143,7
2019-01-02,21,18737,652,1487,1296,1240,6617,1382,87,3721,573,1658,18712,-25
2019-01-02,22,17961,641,1448,1238,1170,6383,1295,85,3605,561,1533,17960,0
2019-01-02,23,16811,625,1420,1149,1096,5985,1208,76,3416,495,1434,16903,93
2019-01-02,24,15879,608,1377,1079,1064,5653,1093,67,3250,455,1391,16037,158
2019-01-03,1,15236,590,1385,1023,1045,5274,1001,65,3030,414,1334,15161,-75
2019-01-03,2,14589,578,1352,988,1009,5055,951,62,2878,408,1322,14603,14
2019-01-03,3,14349,573,1342,970,996,4920,918,62,2825,390,1305,14300,-49
2019-01-03,4,14024,563,1295,965,978,4824,906,61,2778,405,1294,14071,47
2019-01-03,5,14074,561,1290,986,957,4815,909,63,2818,396,1322,14115,41
2019-01-03,6,14539,554,1289,1048,977,5014,944,64,2879,404,1373,14546,7
2019-01-03,7,15604,549,1353,1134,1050,5381,1018,67,3049,442,1485,15528,-76
2019-01-03,8,16668,547,1403,1187,1131,5904,1106,67,3241,494,1623,16701,33
2019-01-03,9,17220,571,1419,1209,1141,6122,1149,74,3346,522,1692,17245,25
2019-01-03,10,17670,572,1406,1226,1147,6297,1179,80,3421,535,1700,17563,-107
2019-01-03,11,17858,577,1384,1241,1142,6414,1194,79,3425,541,1697,17694,-164
2019-01-03,12,17719,571,1374,1261,1151,6488,1181,75,3438,539,1656,17736,18
2019-01-03,13,17417,565,1381,1262,1144,6500,1174,77,3511,544,1589,17747,329
2019-01-03,14,17471,560,1363,1242,1135,6521,1177,76,3495,553,1538,17658,187
2019-01-03,15,17657,556,1397,1243,1141,6485,1176,75,3475,542,1494,17582,-75
2019-01-03,16,17777,558,1405,1242,1150,6450,1190,76,3539,516,1533,17661,-116
2019-01-03,17,18230,560,1435,1282,1204,6582,1234,79,3595,542,1590,18102,-128
2019-01-03,18,18803,558,1453,1333,1255,6841,1309,81,3763,568,1664,18825,22
2019-01-03,19,18414,571,1438,1287,1196,6767,1287,77,3708,551,1657,18538,124
2019-01-03,20,18182,615,1432,1265,1173,6629,1264,75,3614,559,1666,18292,109
2019-01-03,21,17868,620,1454,1237,1148,6480,1234,75,3551,554,1606,17959,91
2019-01-03,22,17048,609,1436,1194,1076,6225,1166,75,3381,528,1534,17223,176
2019-01-03,23,16071,589,1390,1099,994,5848,1075,70,3183,501,1453,16204,133
2019-01-03,24,15024,567,1332,1029,930,5429,982,65,3008,464,1391,15197,173
2019-01-04,1,14378,554,1302,982,904,5101,911,63,2868,436,1335,14456,79
2019-01-04,2,13862,539,1281,940,874,4887,869,60,2766,429,1297,13942,80
2019-01-04,3,13622,538,1276,925,839,4759,846,60,2713,438,1265,13659,37
2019-01-04,4,13464,533,1263,919,836,4713,835,61,2692,450,1249,13551,87
2019-01-04,5,13560,535,1259,931,846,4744,852,64,2684,441,1266,13622,62
2019-01-04,6,13984,528,1251,964,885,4932,886,67,2796,442,1309,14060,76
2019-01-04,7,15038,533,1290,1055,949,5299,967,72,2992,444,1399,15001,-37
2019-01-04,8,15999,477,1291,1114,1021,5784,1054,74,3252,486,1522,16074,75
2019-01-04,9,16178,499,1298,1140,1008,6002,1084,75,3309,497,1557,16469,291
2019-01-04,10,16297,504,1312,1144,1014,6092,1058,73,3248,497,1504,16446,149
2019-01-04,11,16269,506,1303,1152,1001,6120,994,72,3214,473,1438,16275,6
2019-01-04,12,16171,494,1324,1147,972,6116,908,73,3194,483,1384,16094,-78
2019-01-04,13,15948,481,1287,1163,939,6038,854,74,3159,479,1335,15810,-138
2019-01-04,14,15733,478,1276,1157,877,6015,848,73,3151,459,1332,15666,-67
2019-01-04,15,15513,461,1281,1141,860,5969,879,71,3143,471,1383,15659,146
2019-01-04,16,15878,471,1301,1146,944,5976,962,72,3134,486,1485,15977,99
2019-01-04,17,16633,484,1369,1204,1080,6051,1078,75,3267,508,1597,16715,81
2019-01-04,18,17738,504,1409,1259,1148,6410,1204,79,3479,534,1708,17736,-2
2019-01-04,19,17658,519,1409,1240,1123,6378,1211,77,3450,538,1702,17645,-12
2019-01-04,20,17425,525,1399,1190,1105,6273,1199,78,3411,562,1688,17429,4
2019-01-04,21,17038,526,1409,1159,1084,6170,1179,77,3365,553,1695,17216,178
2019-01-04,22,16647,570,1325,1117,1035,5941,1131,75,3276,556,1666,16692,46
2019-01-04,23,15772,587,1284,1032,980,5575,1055,73,3108,509,1582,15788,16
2019-01-04,24,14740,572,1233,967,908,5197,964,71,2888,490,1471,14761,20
2019-01-05,1,13781,561,1191,915,876,4878,881,65,2738,428,1384,13917,135
2019-01-05,2,13223,553,1154,862,857,4716,829,65,2684,410,1326,13456,233
2019-01-05,3,12984,553,1175,861,837,4567,806,64,2619,392,1311,13185,201
2019-01-05,4,12882,537,1178,853,840,4508,793,63,2569,396,1316,13052,170
2019-01-05,5,12994,483,1168,864,855,4495,796,63,2607,395,1343,13069,76
2019-01-05,6,13167,430,1158,883,877,4552,820,64,2649,406,1385,13223,56
2019-01-05,7,13641,471,1165,914,939,4701,864,69,2708,427,1449,13706,65
2019-01-05,8,14488,545,1185,963,982,4945,932,73,2832,446,1534,14435,-52
2019-01-05,9,15072,573,1246,1007,1000,5170,993,78,2972,477,1575,15091,19
2019-01-05,10,15504,582,1268,1063,969,5400,1026,78,3039,498,1596,15520,16
2019-01-05,11,15764,590,1344,1072,966,5564,1040,76,3099,509,1591,15851,87
2019-01-05,12,16042,591,1345,1089,929,5743,1033,74,3173,523,1533,16034,-8
2019-01-05,13,16056,564,1352,1086,938,5764,1030,72,3187,516,1484,15993,-63
2019-01-05,14,15840,554,1336,1058,935,5761,1028,71,3171,515,1429,15856,17
2019-01-05,15,15761,559,1342,1057,972,5702,1030,72,3131,514,1412,15792,30
2019-01-05,16,15859,569,1357,1081,1015,5637,1028,71,3165,512,1457,15890,30
2019-01-05,17,16343,581,1409,1128,1110,5755,1080,74,3267,530,1510,16442,98
2019-01-05,18,17184,604,1405,1227,1173,6133,1189,74,3420,550,1556,17331,147
2019-01-05,19,16913,611,1387,1177,1112,6128,1175,72,3355,528,1525,17070,157
2019-01-05,20,16558,611,1353,1131,1077,6002,1128,70,3231,509,1486,16598,40
2019-01-05,21,16106,609,1309,1113,1040,5821,1077,68,3163,496,1456,16151,45
2019-01-05,22,15543,599,1267,1070,998,5624,1019,63,3062,477,1421,15599,56
2019-01-05,23,14756,586,1231,1013,946,5375,956,59,2846,451,1367,14829,73
2019-01-05,24,13810,574,1183,943,897,5059,885,57,2676,426,1331,14030,221
2019-01-06,1,13323,564,1190,872,861,4772,827,54,2567,396,1301,13404,81
2019-01-06,2,12839,559,1162,839,835,4514,789,55,2463,383,1274,12873,34
2019-01-06,3,12462,551,1168,827,815,4357,765,55,2373,397,1247,12556,94
2019-01-06,4,12332,553,1145,832,808,4312,757,57,2361,400,1243,12467,135
2019-01-06,5,12502,540,1145,844,808,4336,763,57,2426,397,1252,12569,66
2019-01-06,6,12643,529,1154,864,829,4393,787,56,2487,407,1255,12760,116
2019-01-06,7,13061,545,1173,901,865,4502,828,60,2542,425,1304,13145,84
2019-01-06,8,13748,543,1232,947,892,4708,885,62,2700,447,1378,13794,47
2019-01-06,9,14211,563,1286,984,928,4899,940,68,2781,452,1412,14314,103
2019-01-06,10,14576,557,1335,1053,900,5131,974,74,2838,457,1403,14721,146
2019-01-06,11,14798,566,1330,1034,781,5342,922,116,2904,465,1370,14829,31
2019-01-06,12,14637,570,1324,1103,697,5410,905,74,2942,481,1369,14875,237
2019-01-06,13,14968,575,1309,1139,784,5494,947,73,3013,484,1358,15176,208
2019-01-06,14,15167,573,1296,1087,825,5535,957,72,3009,498,1422,15273,106
2019-01-06,15,15389,580,1309,1094,858,5639,1014,71,3003,481,1443,15493,105
2019-01-06,16,15849,575,1346,1134,980,5718,1074,75,3052,495,1501,15950,100
2019-01-06,17,16731,590,1430,1227,1130,5959,1199,80,3198,526,1596,16934,203
2019-01-06,18,18226,593,1466,1332,1224,6304,1310,87,3459,569,1673,18018,-209
2019-01-06,19,18194,602,1473,1348,1207,6439,1323,82,3476,570,1679,18198,4
2019-01-06,20,17843,592,1456,1312,1197,6325,1294,79,3422,549,1655,17881,38
2019-01-06,21,17404,576,1456,1265,1152,6162,1254,80,3358,543,1617,17465,60
2019-01-06,22,16848,571,1395,1208,1106,5946,1193,78,3249,511,1563,16821,-27
2019-01-06,23,15899,553,1349,1129,1038,5630,1111,74,3062,483,1498,15927,27
2019-01-06,24,14959,527,1315,1031,998,5302,1032,69,2955,443,1461,15134,175
2019-01-07,1,14474,520,1277,989,963,5010,978,66,2872,423,1409,14507,34
2019-01-07,2,14024,512,1264,980,962,4855,950,68,2795,413,1342,14141,117
2019-01-07,3,13803,540,1256,976,951,4777,944,69,2751,431,1266,13961,159
2019-01-07,4,13732,537,1239,990,970,4747,941,68,2717,443,1240,13893,161
2019-01-07,5,14101,536,1250,1024,1007,4834,957,67,2789,447,1240,14152,51
2019-01-07,6,14763,528,1264,1094,1062,5100,1008,70,2905,453,1285,14768,4
2019-01-07,7,16056,540,1304,1200,1161,5619,1111,73,3180,476,1398,16063,6
2019-01-07,8,17642,534,1368,1278,1269,6262,1228,75,3460,530,1532,17537,-105
2019-01-07,9,18007,552,1418,1299,1250,6483,1249,72,3544,534,1555,17955,-52
2019-01-07,10,18027,556,1418,1283,1194,6575,1236,73,3590,546,1553,18025,-3
2019-01-07,11,18146,564,1416,1263,1122,6671,1234,78,3618,566,1564,18097,-48
2019-01-07,12,18329,558,1405,1264,1126,6747,1234,81,3688,565,1544,18212,-117
2019-01-07,13,18344,561,1421,1263,1104,6816,1246,78,3700,565,1508,18263,-81
2019-01-07,14,18388,568,1410,1258,1128,6887,1258,75,3677,557,1508,18326,-62
2019-01-07,15,18247,567,1442,1249,1154,6844,1242,77,3600,568,1519,18262,14
2019-01-07,16,18356,565,1422,1274,1205,6821,1257,80,3636,574,1603,18438,82
2019-01-07,17,18977,564,1456,1378,1307,6951,1319,87,3704,591,1642,18999,22
2019-01-07,18,19717,576,1495,1458,1367,7122,1386,85,3872,606,1664,19631,-85
2019-01-07,19,19204,579,1498,1389,1309,7068,1354,74,3817,567,1622,19277,74
2019-01-07,20,18954,584,1532,1382,1285,6888,1319,66,3768,559,1606,18989,35
2019-01-07,21,18550,582,1536,1349,1246,6745,1289,64,3725,566,1576,18677,127
2019-01-07,22,17843,571,1485,1301,1158,6428,1204,61,3609,546,1530,17892,49
2019-01-07,23,16650,556,1449,1210,1095,5982,1092,56,3324,500,1429,16693,43
2019-01-07,24,15568,573,1401,1107,1031,5538,990,54,3092,468,1327,15579,11
2019-01-08,1,14711,557,1334,1058,993,5160,923,53,2893,453,1274,14696,-15
2019-01-08,2,14104,552,1303,1020,967,4912,869,51,2720,458,1247,14099,-4
2019-01-08,3,13773,547,1324,1029,955,4741,830,46,2665,435,1231,13803,30
2019-01-08,4,13591,548,1279,1018,936,4649,810,56,2630,450,1287,13665,73
2019-01-08,5,13826,542,1255,1024,914,4694,816,53,2629,431,1439,13796,-30
2019-01-08,6,14413,536,1239,1068,938,4903,857,53,2738,431,1530,14293,-120
2019-01-08,7,15647,547,1268,1161,998,5390,953,62,2975,457,1588,15399,-248
2019-01-08,8,17043,549,1331,1253,1067,5970,1077,66,3343,504,1699,16860,-184
2019-01-08,9,17102,552,1304,1253,1041,6042,1109,70,3385,520,1719,16996,-106
2019-01-08,10,16911,576,1298,1242,1003,6112,1094,71,3352,518,1688,16953,42
2019-01-08,11,16891,577,1299,1196,1012,6139,1087,72,3409,524,1665,16978,88
2019-01-08,12,16873,578,1302,1194,999,6214,1070,51,3424,529,1599,16960,87
2019-01-08,13,16721,570,1293,1196,983,6315,1083,57,3425,509,1512,16943,223
2019-01-08,14,16907,566,1273,1202,1010,6330,1082,69,3438,534,1585,17089,182
2019-01-08,15,17045,562,1278,1202,1057,6345,1086,67,3439,494,1619,17150,105
2019-01-08,16,17234,557,1276,1226,1101,6348,1098,68,3477,502,1636,17289,54
2019-01-08,17,17795,584,1365,1277,1172,6501,1158,71,3575,529,1655,17887,92
2019-01-08,18,18527,599,1401,1353,1212,6689,1240,74,3688,552,1683,18491,-36
2019-01-08,19,18031,605,1384,1314,1167,6644,1223,77,3645,543,1621,18223,192
2019-01-08,20,17746,612,1398,1291,1150,6518,1196,74,3582,571,1591,17984,238
2019-01-08,21,17361,646,1369,1238,1124,6305,1164,76,3498,530,1594,17543,182
2019-01-08,22,16705,632,1376,1159,1067,6016,1087,68,3377,507,1543,16831,126
2019-01-08,23,15699,616,1338,1072,997,5662,994,63,3195,460,1456,15852,153
2019-01-08,24,14746,607,1280,983,924,5212,906,60,2951,448,1362,14733,-14
2019-01-09,1,13907,594,1248,938,888,4884,849,56,2775,413,1325,13970,63
2019-01-09,2,13478,585,1233,917,868,4690,808,55,2648,421,1320,13545,68
2019-01-09,3,13443,580,1229,907,858,4583,800,55,2652,449,1325,13437,-6
2019-01-09,4,13512,583,1214,893,857,4547,800,57,2653,464,1324,13391,-120
2019-01-09,5,13599,578,1162,903,870,4606,829,58,2675,470,1322,13473,-126
2019-01-09,6,14067,574,1169,962,914,4838,873,60,2783,486,1356,14014,-53
2019-01-09,7,15242,580,1216,1069,997,5334,975,67,3088,475,1469,15270,27
2019-01-09,8,16411,591,1260,1123,1101,5960,1091,71,3411,511,1612,16731,319
2019-01-09,9,17061,615,1299,1134,1103,6180,1112,72,3445,532,1649,17142,81
2019-01-09,10,17146,617,1299,1126,1068,6330,1101,71,3458,544,1661,17275,129
2019-01-09,11,17202,605,1292,1122,1029,6386,1075,71,3465,529,1662,17236,34
2019-01-09,12,16931,603,1307,1105,992,6375,1051,70,3455,516,1621,17095,164
2019-01-09,13,16834,587,1296,1101,962,6388,1043,70,3440,509,1598,16995,161
2019-01-09,14,16743,579,1302,1102,947,6414,1065,71,3371,517,1588,16956,212
2019-01-09,15,16807,573,1321,1113,982,6403,1086,71,3385,508,1622,17064,257
2019-01-09,16,17142,579,1328,1146,1035,6450,1115,74,3439,525,1663,17354,212
2019-01-09,17,17982,592,1384,1243,1161,6619,1188,74,3562,543,1694,18060,78
2019-01-09,18,18794,602,1412,1302,1232,6934,1290,77,3793,563,1748,18955,160
2019-01-09,19,18747,618,1400,1290,1217,6935,1289,76,3751,558,1742,18876,129
2019-01-09,20,18645,654,1429,1269,1207,6844,1277,76,3729,562,1724,18769,124
2019-01-09,21,18334,660,1416,1230,1197,6658,1255,74,3647,546,1697,18381,48
2019-01-09,22,17567,650,1387,1167,1114,6412,1195,73,3515,547,1653,17712,145
2019-01-09,23,16590,639,1356,1077,1053,5973,1107,69,3306,493,1558,16632,42
2019-01-09,24,15477,621,1327,1002,990,5569,1022,66,3081,477,1482,15637,159
2019-01-10,1,14716,607,1286,925,933,5247,970,63,2958,429,1437,14855,139
2019-01-10,2,14340,602,1270,919,898,5080,947,64,2868,423,1411,14481,142
2019-01-10,3,14134,598,1266,914,900,4960,935,64,2835,411,1401,14284,150
2019-01-10,4,14083,600,1272,930,915,4886,931,64,2810,408,1397,14214,131
2019-01-10,5,14312,618,1219,951,935,4942,953,66,2825,423,1420,14351,39
2019-01-10,6,14965,610,1232,1009,985,5183,1008,71,2987,437,1469,14992,27
2019-01-10,7,16373,619,1280,1120,1081,5697,1121,77,3239,492,1576,16302,-72
2019-01-10,8,17677,624,1359,1215,1160,6322,1243,83,3492,527,1715,17740,63
2019-01-10,9,18082,650,1377,1201,1190,6456,1258,84,3513,546,1734,18010,-73
2019-01-10,10,17887,641,1367,1199,1109,6515,1204,84,3472,554,1722,17866,-21
2019-01-10,11,17720,639,1338,1209,995,6545,1138,83,3431,562,1734,17674,-46
2019-01-10,12,17294,633,1315,1185,873,6533,1090,73,3419,551,1715,17386,92
2019-01-10,13,17075,626,1291,1195,805,6503,1078,80,3395,528,1670,17172,97
2019-01-10,14,16996,620,1290,1189,812,6513,1075,79,3420,538,1660,17195,199
2019-01-10,15,17104,612,1277,1199,884,6509,1107,80,3443,528,1667,17306,202
2019-01-10,16,17626,619,1327,1227,1030,6593,1188,82,3473,541,1702,17782,155
2019-01-10,17,18607,630,1415,1307,1213,6785,1302,83,3631,577,1764,18707,100
2019-01-10,18,19804,638,1466,1420,1324,7125,1423,86,3843,600,1846,19771,-32
2019-01-10,19,20012,652,1496,1394,1334,7155,1437,85,3888,587,1845,19872,-139
2019-01-10,20,19965,668,1512,1356,1333,7056,1435,85,3872,608,1867,19792,-173
2019-01-10,21,19638,664,1507,1328,1306,6909,1417,87,3838,605,1855,19516,-122
2019-01-10,22,18957,654,1487,1276,1256,6686,1356,84,3664,568,1797,18828,-129
2019-01-10,23,17753,636,1425,1208,1181,6265,1266,82,3452,545,1677,17739,-15
2019-01-10,24,16737,624,1389,1125,1106,5822,1174,82,3273,494,1615,16703,-35
2019-01-11,1,15897,611,1344,1074,1064,5527,1122,77,3116,479,1567,15982,85
2019-01-11,2,15604,600,1324,1036,1053,5349,1098,78,3043,455,1559,15595,-10
2019-01-11,3,15697,598,1338,1034,1060,5267,1085,78,3015,465,1555,15496,-200
2019-01-11,4,15639,594,1341,1049,1079,5236,1089,77,2940,451,1553,15408,-231
2019-01-11,5,15670,591,1270,1063,1086,5307,1111,77,3031,477,1574,15587,-83
2019-01-11,6,16306,586,1282,1154,1145,5544,1163,82,3158,488,1628,16232,-74
2019-01-11,7,17618,590,1350,1276,1246,6028,1264,89,3394,534,1742,17513,-105
2019-01-11,8,19088,585,1406,1350,1331,6618,1378,94,3705,583,1874,18924,-165
2019-01-11,9,19305,606,1413,1338,1235,6759,1394,97,3789,614,1888,19132,-172
2019-01-11,10,19016,612,1415,1333,1061,6856,1359,95,3742,613,1852,18937,-79
2019-01-11,11,18572,606,1409,1305,978,6860,1263,94,3627,589,1788,18518,-54
2019-01-11,12,17974,591,1384,1262,876,6810,1153,79,3520,580,1718,17974,1
2019-01-11,13,17632,579,1368,1215,817,6746,1113,78,3493,551,1701,17661,29
2019-01-11,14,17450,575,1370,1205,794,6715,1092,87,3465,544,1646,17493,43
2019-01-11,15,17481,579,1353,1224,850,6657,1113,87,3502,531,1675,17572,91
2019-01-11,16,18012,586,1366,1279,1034,6678,1217,91,3515,545,1732,18044,31
2019-01-11,17,18919,582,1437,1373,1252,6808,1337,91,3628,572,1802,18882,-37
2019-01-11,18,19934,589,1494,1452,1360,7066,1449,95,3821,605,1904,19835,-98
2019-01-11,19,19826,594,1487,1430,1347,7060,1457,92,3847,603,1892,19807,-19
2019-01-11,20,19557,585,1492,1407,1335,6943,1447,90,3775,594,1868,19538,-18
2019-01-11,21,19207,581,1487,1376,1297,6795,1410,89,3710,581,1845,19171,-35
2019-01-11,22,18563,606,1495,1319,1254,6553,1349,88,3629,557,1794,18646,83
2019-01-11,23,17679,604,1450,1240,1191,6192,1265,83,3425,514,1706,17670,-8
2019-01-11,24,16548,590,1417,1164,1130,5754,1172,80,3196,475,1610,16587,40
2019-01-12,1,15742,590,1387,1114,1083,5418,1096,78,3012,445,1554,15775,33
2019-01-12,2,15286,584,1361,1086,1030,5222,1052,75,2937,432,1522,15302,16
2019-01-12,3,14936,567,1333,1071,1015,5072,1030,74,2859,428,1498,14947,11
2019-01-12,4,14769,575,1349,1068,1008,4993,1020,72,2837,419,1481,14823,54
2019-01-12,5,14744,559,1346,1075,1015,4968,1028,74,2817,434,1479,14795,51
2019-01-12,6,14983,559,1358,1099,1039,5058,1050,76,2859,435,1508,15041,58
2019-01-12,7,15512,568,1369,1137,1084,5230,1098,81,2972,467,1559,15565,53
2019-01-12,8,16279,574,1314,1191,1168,5484,1175,82,3144,510,1626,16267,-11
2019-01-12,9,16962,591,1371,1223,1118,5737,1220,85,3298,528,1662,16834,-128
2019-01-12,10,17202,602,1380,1224,934,5997,1173,87,3373,545,1716,17032,-170
2019-01-12,11,17044,601,1377,1220,814,6152,1091,89,3420,576,1717,17057,13
2019-01-12,12,17015,588,1362,1217,762,6188,1047,87,3434,558,1713,16956,-58
2019-01-12,13,16808,584,1317,1216,735,6128,1058,87,3435,563,1696,16819,12
2019-01-12,14,16703,595,1308,1195,759,6171,1071,86,3363,536,1682,16767,64
2019-01-12,15,16796,599,1301,1201,843,6153,1130,87,3312,555,1687,16869,72
2019-01-12,16,17135,604,1318,1214,1050,6153,1208,88,3317,560,1676,17188,54
2019-01-12,17,17785,611,1364,1312,1230,6284,1297,92,3425,563,1680,17859,74
2019-01-12,18,18853,616,1426,1426,1333,6599,1410,94,3576,591,1729,18800,-53
2019-01-12,19,18658,624,1441,1390,1309,6612,1407,93,3521,573,1694,18664,6
2019-01-12,20,18118,587,1452,1345,1279,6470,1367,90,3414,553,1652,18209,90
2019-01-12,21,17750,588,1443,1313,1254,6312,1327,87,3402,535,1620,17881,131
2019-01-12,22,17313,572,1486,1255,1234,6128,1279,85,3289,519,1563,17410,97
2019-01-12,23,16705,567,1451,1221,1174,5838,1212,83,3148,486,1517,16697,-8
2019-01-12,24,15867,526,1425,1158,1101,5547,1143,79,3007,445,1475,15905,38
2019-01-13,1,15174,510,1367,1086,1065,5256,1085,74,2873,424,1427,15168,-7
2019-01-13,2,14619,493,1341,1054,1048,5080,1052,74,2761,421,1376,14702,83
2019-01-13,3,14441,490,1341,1061,1049,4946,1038,77,2721,405,1378,14506,65
2019-01-13,4,14438,515,1284,1053,1060,4852,1035,76,2706,433,1387,14399,-39
2019-01-13,5,14464,523,1282,1033,1070,4875,1046,77,2678,435,1401,14420,-44
2019-01-13,6,14565,516,1271,1057,1094,4924,1067,80,2694,447,1409,14560,-6
2019-01-13,7,14998,523,1293,1073,1145,5061,1114,85,2808,469,1441,15012,14
2019-01-13,8,15741,536,1361,1143,1184,5251,1182,88,2977,472,1506,15700,-41
2019-01-13,9,16248,552,1411,1200,1167,5481,1207,90,3097,477,1537,16218,-30
2019-01-13,10,16384,563,1435,1231,1084,5659,1140,90,3136,499,1514,16351,-33
2019-01-13,11,16230,569,1428,1226,975,5760,1069,91,3148,488,1483,16237,7
2019-01-13,12,16250,604,1392,1235,949,5886,1033,89,3191,494,1438,16311,61
2019-01-13,13,16322,602,1367,1240,947,5937,1015,87,3208,494,1402,16299,-23
2019-01-13,14,16231,604,1343,1246,927,5897,993,86,3208,498,1375,16177,-53
2019-01-13,15,16316,604,1354,1270,936,5912,1012,85,3249,485,1382,16290,-26
2019-01-13,16,16769,601,1371,1290,1048,5980,1109,87,3270,528,1480,16764,-4
2019-01-13,17,17804,605,1440,1356,1281,6179,1268,90,3460,552,1613,17843,39
2019-01-13,18,19220,627,1497,1440,1434,6625,1421,96,3714,592,1774,19218,-2
2019-01-13,19,19314,613,1480,1411,1408,6731,1420,96,3691,584,1787,19221,-93
2019-01-13,20,18788,590,1492,1369,1380,6605,1391,95,3593,570,1759,18843,55
2019-01-13,21,18315,591,1465,1316,1342,6448,1350,93,3501,553,1739,18399,84
2019-01-13,22,17814,594,1455,1273,1278,6203,1288,89,3398,525,1702,17805,-9
2019-01-13,23,16980,579,1403,1203,1194,5871,1200,86,3224,500,1651,16910,-70
2019-01-13,24,16052,547,1335,1125,1128,5566,1118,84,3044,466,1604,16015,-37
2019-01-14,1,15459,525,1312,1068,1059,5256,1066,80,2911,454,1579,15310,-149
2019-01-14,2,14977,539,1311,1038,1041,5100,1041,77,2838,432,1583,14999,22
2019-01-14,3,14979,537,1306,1044,1038,5022,1043,77,2881,428,1589,14965,-14
2019-01-14,4,15050,536,1291,1048,1088,4980,1051,81,2905,433,1588,15001,-48
2019-01-14,5,15228,539,1292,1066,1119,5045,1070,84,2983,446,1578,15223,-5
2019-01-14,6,15856,543,1272,1129,1192,5263,1114,86,3119,468,1610,15795,-61
