\\\\Hourly Zonal Demand Report,,,,,,,,,,,,,,\r
\\\\Created at 2018-05-22 08:00:00,,,,,,,,,,,,,,\r
\\\\For 2017,,,,,,,,,,,,,,\r
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff\r
2017-06-22,2,12343,395,1036,562,891,4484,577,23,2647,384,1319,12318,-25\r
2017-06-22,3,12104,385,1036,548,881,4385,566,22,2606,363,1277,12069,-34\r
2017-06-22,4,12049,378,1009,556,884,4343,575,23,2574,360,1274,11977,-72\r
2017-06-22,5,12290,372,971,587,913,4473,595,26,2639,357,1292,12225,-65\r
2017-06-22,6,13249,402,1005,708,962,4923,654,26,2805,359,1372,13216,-33\r
2017-06-22,7,14613,396,1043,812,941,5577,727,33,3052,394,1515,14490,-123\r
2017-06-22,8,15190,409,1087,856,849,5999,732,30,3226,414,1570,15172,-18\r
2017-06-22,9,15520,409,1111,880,741,6234,757,31,3291,433,1616,15505,-15\r
2017-06-22,10,15954,411,1102,907,710,6353,814,32,3387,454,1682,15852,-102\r
2017-06-22,11,16192,401,1111,946,763,6478,761,21,3426,473,1656,16036,-155\r
2017-06-22,12,15776,397,1103,991,767,6432,687,15,3292,464,1547,15696,-79\r
2017-06-22,13,15722,389,1067,994,809,6455,783,31,3254,460,1572,15816,94\r
2017-06-22,14,16128,392,1085,969,801,6519,827,34,3371,457,1695,16152,24\r
2017-06-22,15,16704,391,1115,1016,829,6666,792,34,3520,468,1733,16564,-140\r
2017-06-22,16,17186,392,1123,1062,884,6724,812,48,3619,491,1848,17002,-184\r
2017-06-22,17,17356,392,1152,982,1099,6657,875,46,3727,503,1957,17391,35\r
2017-06-22,18,17461,408,1124,935,1161,6560,911,43,3755,511,2040,17449,-12\r
2017-06-22,19,17452,457,1133,924,1202,6439,943,45,3782,549,2037,17511,59\r
2017-06-22,20,17578,481,1146,910,1238,6427,978,39,3811,524,2030,17582,4\r
2017-06-22,21,17667,475,1145,1002,1121,6379,980,35,3768,542,2036,17484,-183\r
2017-06-22,22,16442,444,1112,887,1067,6020,907,38,3560,516,1890,16440,-1\r
2017-06-22,23,14896,463,1113,761,994,5494,786,34,3308,473,1685,15111,214\r
2017-06-22,24,13925,445,1065,673,955,5133,701,26,3099,446,1531,14073,148\r
2017-06-23,1,13314,429,1010,627,938,4866,641,28,2922,409,1434,13303,-11\r
2017-06-23,2,12849,421,992,596,933,4689,613,19,2830,414,1384,12890,41\r
2017-06-23,3,12682,416,973,572,923,4635,608,27,2798,414,1347,12711,29\r
2017-06-23,4,12751,415,965,588,948,4622,624,29,2783,428,1357,12758,7\r
2017-06-23,5,13119,410,966,620,969,4769,666,36,2840,420,1413,13108,-11\r
2017-06-23,6,14413,416,990,743,1018,5240,744,35,3011,419,1517,14133,-280\r
2017-06-23,7,15726,398,1017,894,1075,5928,843,41,3324,452,1680,15652,-74\r
2017-06-23,8,16727,423,1070,1017,1049,6308,888,47,3528,493,1751,16574,-154\r
2017-06-23,9,16973,430,1081,905,1195,6502,873,43,3602,506,1772,16908,-65\r
2017-06-23,10,17186,428,1086,930,1196,6658,910,42,3663,516,1790,17219,33\r
2017-06-23,11,17417,422,1083,932,1149,6796,955,30,3659,524,1823,17373,-45\r
2017-06-23,12,17294,421,1109,949,1064,6810,934,39,3649,531,1762,17269,-26\r
2017-06-23,13,17272,420,1104,954,1073,6886,931,37,3671,528,1733,17337,65\r
2017-06-23,14,17334,405,1073,969,1087,6899,904,36,3708,524,1815,17421,87\r
2017-06-23,15,17442,382,1061,982,1095,6952,910,34,3679,522,1852,17471,28\r
2017-06-23,16,17668,387,1065,999,1194,7016,958,38,3693,530,1869,17749,81\r
2017-06-23,17,18054,406,1069,1025,1229,7004,990,36,3706,529,1871,17866,-188\r
2017-06-23,18,17699,409,1059,984,1226,6900,1001,37,3686,518,1836,17656,-43\r
2017-06-23,19,17680,443,1086,971,1231,6743,1004,33,3660,525,1838,17535,-144\r
2017-06-23,20,17403,452,1128,950,1252,6609,1006,33,3582,526,1836,17374,-30\r
2017-06-23,21,17330,458,1138,948,1243,6530,999,34,3585,531,1814,17279,-51\r
2017-06-23,22,16448,462,1150,935,1137,6202,924,30,3395,480,1719,16433,-16\r
2017-06-23,23,15035,456,1084,868,1008,5658,795,29,3138,430,1548,15013,-21\r
2017-06-23,24,13785,438,1037,722,1002,5161,676,28,2914,390,1410,13778,-6\r
2017-06-24,1,12957,427,1006,656,957,4766,613,25,2725,365,1324,12863,-94\r
2017-06-24,2,12339,422,953,593,933,4513,573,24,2602,368,1263,12244,-95\r
2017-06-24,3,12021,420,958,606,907,4372,554,23,2559,355,1230,11984,-37\r
2017-06-24,4,11877,410,980,569,880,4280,549,22,2520,344,1224,11775,-102\r
2017-06-24,5,11702,403,960,561,903,4207,544,24,2457,318,1218,11595,-108\r
2017-06-24,6,11854,407,965,588,903,4312,573,28,2554,323,1243,11896,42\r
2017-06-24,7,12723,420,998,652,897,4669,627,29,2703,366,1317,12679,-44\r
2017-06-24,8,13773,443,1056,747,823,5099,656,28,2939,404,1372,13567,-207\r
2017-06-24,9,14198,447,1069,802,745,5496,650,31,3039,432,1402,14113,-85\r
2017-06-24,10,14510,451,1054,848,686,5793,639,34,3101,450,1403,14459,-51\r
2017-06-24,11,14624,451,1041,888,666,5968,632,37,3115,461,1408,14667,42\r
2017-06-24,12,14740,448,1071,902,703,6025,629,40,3113,466,1423,14820,80\r
2017-06-24,13,14824,435,1066,924,680,6040,630,40,3170,468,1451,14905,81\r
2017-06-24,14,14733,437,1062,911,676,6005,625,41,3106,463,1426,14752,19\r
2017-06-24,15,14733,425,1066,897,738,5999,630,45,3100,459,1446,14805,72\r
2017-06-24,16,15165,425,1092,922,824,6035,670,49,3204,465,1487,15173,8\r
2017-06-24,17,15568,423,1096,955,958,6087,749,47,3273,467,1541,15595,26\r
2017-06-24,18,15776,440,1099,932,1079,6039,836,44,3264,459,1531,15723,-53\r
2017-06-24,19,15656,442,1107,880,1149,5887,876,43,3200,454,1555,15595,-61\r
2017-06-24,20,15328,450,1095,853,1145,5699,859,38,3120,440,1560,15258,-70\r
2017-06-24,21,15256,454,1085,830,1131,5663,853,34,3118,416,1551,15135,-121\r
2017-06-24,22,14474,461,1070,786,1087,5457,799,28,3032,399,1487,14606,132\r
2017-06-24,23,13626,450,1082,730,996,5093,709,27,2824,373,1374,13658,31\r
2017-06-24,24,12640,435,1048,652,946,4727,627,25,2641,334,1273,12707,67\r
2017-06-25,1,12095,425,1057,611,914,4424,577,24,2491,309,1204,12036,-58\r
2017-06-25,2,11639,418,1052,564,909,4225,553,22,2408,295,1155,11601,-38\r
2017-06-25,3,11334,413,1034,560,899,4105,535,22,2300,288,1133,11289,-45\r
2017-06-25,4,11233,406,1006,557,895,4039,535,23,2305,285,1128,11177,-56\r
2017-06-25,5,11096,399,992,525,891,3991,543,24,2295,280,1117,11058,-38\r
2017-06-25,6,11134,399,983,571,878,4028,549,29,2302,284,1096,11119,-16\r
2017-06-25,7,11649,411,982,616,839,4288,583,30,2371,317,1134,11572,-77\r
2017-06-25,8,12482,429,1031,663,840,4675,623,30,2565,350,1188,12395,-87\r
2017-06-25,9,13060,430,1065,729,783,5028,640,22,2740,365,1200,13003,-57\r
2017-06-25,10,13439,429,1046,783,749,5316,626,37,2847,387,1148,13368,-72\r
2017-06-25,11,13714,413,1034,821,770,5522,708,31,2848,401,1126,13673,-41\r
2017-06-25,12,13806,398,1025,827,804,5507,701,37,2827,404,1138,13668,-138\r
2017-06-25,13,13635,394,1027,826,841,5386,685,38,2786,399,1150,13533,-102\r
2017-06-25,14,13568,348,1012,842,868,5378,697,30,2804,391,1183,13552,-16\r
2017-06-25,15,13671,345,1050,819,897,5370,627,37,2808,386,1258,13598,-73\r
2017-06-25,16,13940,340,1085,845,963,5457,676,38,2867,407,1278,13957,17\r
2017-06-25,17,14427,343,1083,856,938,5617,766,45,2978,426,1385,14437,11\r
2017-06-25,18,14643,391,1066,847,1015,5635,815,54,3007,428,1418,14677,34\r
2017-06-25,19,14877,399,1039,832,1102,5578,851,55,3011,434,1437,14737,-139\r
2017-06-25,20,14835,413,1026,826,1128,5502,857,51,3011,431,1467,14712,-123\r
2017-06-25,21,14831,425,1032,805,1130,5526,860,36,3029,441,1480,14762,-69\r
2017-06-25,22,14169,422,1025,745,1031,5293,797,24,2932,416,1457,14143,-26\r
2017-06-25,23,13145,409,1016,650,957,4891,692,17,2789,394,1366,13180,35\r
2017-06-25,24,12405,394,983,577,942,4538,617,15,2643,371,1295,12374,-31\r
2017-06-26,1,11930,403,985,544,934,4309,576,27,2541,373,1246,11938,9\r
2017-06-26,2,11758,414,994,518,923,4207,560,26,2487,363,1225,11716,-42\r
2017-06-26,3,11617,410,995,522,919,4157,552,26,2454,345,1208,11586,-31\r
2017-06-26,4,11633,405,983,539,921,4179,563,28,2444,357,1203,11622,-11\r
2017-06-26,5,12049,403,981,560,944,4349,594,29,2568,319,1250,11995,-54\r
2017-06-26,6,12981,410,960,683,961,4759,668,32,2787,333,1318,12913,-68\r
2017-06-26,7,14373,400,1045,768,961,5377,749,33,3086,393,1428,14240,-133\r
2017-06-26,8,14914,420,1078,796,875,5742,759,34,3205,410,1433,14752,-161\r
2017-06-26,9,14992,411,1085,805,801,5962,740,25,3253,419,1414,14912,-80\r
2017-06-26,10,15153,417,1107,828,757,6178,726,25,3271,434,1391,15133,-19\r
2017-06-26,11,15364,415,1073,833,733,6362,734,14,3336,441,1400,15342,-22\r
2017-06-26,12,15444,410,1071,837,764,6403,754,7,3358,442,1387,15433,-11\r
2017-06-26,13,15592,407,1068,850,812,6454,807,43,3346,446,1381,15613,20\r
2017-06-26,14,15665,412,1079,862,788,6428,841,42,3332,444,1382,15611,-54\r
2017-06-26,15,15577,411,1105,868,841,6294,797,42,3284,448,1398,15489,-88\r
2017-06-26,16,15679,407,1112,938,957,6209,790,44,3326,447,1376,15605,-74\r
2017-06-26,17,15868,398,1111,962,1081,6193,828,55,3370,447,1411,15856,-12\r
2017-06-26,18,15983,399,1116,936,1117,6140,869,57,3340,440,1452,15867,-117\r
2017-06-26,19,16068,450,1082,912,1124,6042,890,63,3312,462,1527,15865,-203\r
2017-06-26,20,16075,467,1088,913,1137,5900,904,59,3325,465,1580,15837,-237\r
2017-06-26,21,15887,470,1078,902,1106,5888,898,57,3336,443,1569,15747,-139\r
2017-06-26,22,14865,474,1042,806,1035,5539,824,50,3180,407,1488,14843,-22\r
2017-06-26,23,13581,460,1019,689,967,5001,713,49,2929,371,1367,13564,-17\r
2017-06-26,24,12622,438,980,607,934,4585,642,43,2749,378,1280,12636,14\r
2017-06-27,1,12059,429,949,568,903,4346,604,43,2608,342,1221,12012,-47\r
2017-06-27,2,11653,418,885,544,898,4190,580,35,2518,362,1179,11608,-44\r
2017-06-27,3,11427,417,886,527,897,4151,569,35,2471,346,1174,11474,47\r
2017-06-27,4,11548,355,897,527,891,4152,581,35,2493,358,1193,11482,-66\r
2017-06-27,5,11832,313,937,564,915,4333,613,37,2566,361,1221,11862,30\r
2017-06-27,6,12838,323,929,652,953,4703,681,42,2762,370,1300,12716,-122\r
2017-06-27,7,14132,348,977,771,988,5304,760,40,3021,392,1387,13988,-143\r
2017-06-27,8,14570,369,972,821,964,5624,741,40,3129,409,1397,14464,-106\r
2017-06-27,9,14597,363,954,828,928,5770,708,34,3130,419,1359,14493,-104\r
2017-06-27,10,14765,358,977,908,872,5945,725,34,3214,433,1338,14803,38\r
2017-06-27,11,15112,352,981,1014,824,6090,728,30,3236,426,1335,15015,-97\r
2017-06-27,12,15175,352,975,1020,794,6152,742,38,3213,431,1341,15059,-116\r
2017-06-27,13,15107,360,987,987,675,6173,720,46,3195,427,1382,14953,-155\r
2017-06-27,14,14928,363,966,979,608,6125,682,48,3190,429,1400,14790,-138\r
2017-06-27,15,14834,364,954,977,703,6082,680,47,3119,431,1401,14759,-75\r
2017-06-27,16,15116,374,977,1006,757,6139,706,52,3171,438,1468,15088,-29\r
2017-06-27,17,15336,371,992,1013,835,6146,760,56,3229,431,1524,15356,20\r
2017-06-27,18,15413,400,1037,979,923,6067,812,59,3214,429,1554,15473,60\r
2017-06-27,19,15678,450,1057,968,989,6009,875,66,3265,455,1592,15725,47\r
2017-06-27,20,15789,423,1080,963,1020,5910,901,53,3308,465,1622,15746,-43\r
2017-06-27,21,15891,469,1091,958,1017,5885,904,48,3378,473,1638,15860,-31\r
2017-06-27,22,14982,483,1066,880,946,5529,835,36,3180,433,1571,14959,-23\r
2017-06-27,23,13766,465,1075,791,865,5029,727,29,2934,382,1445,13743,-24\r
2017-06-27,24,12720,444,1032,730,798,4620,655,25,2724,367,1337,12732,12\r
2017-06-28,1,12106,435,1031,698,775,4343,613,24,2535,346,1279,12080,-26\r
2017-06-28,2,11720,423,1020,680,759,4175,582,24,2452,334,1256,11706,-14\r
2017-06-28,3,11552,422,1012,672,737,4144,577,30,2431,324,1225,11574,22\r
2017-06-28,4,11519,412,1012,676,750,4137,588,29,2403,315,1227,11548,29\r
2017-06-28,5,11834,403,1022,696,768,4241,619,31,2474,333,1267,11854,20\r
2017-06-28,6,12807,404,1041,785,805,4628,686,42,2641,352,1345,12729,-78\r
2017-06-28,7,14061,389,1037,867,828,5234,762,40,2938,380,1432,13907,-153\r
2017-06-28,8,14558,403,1044,917,750,5666,742,27,3105,407,1470,14530,-27\r
2017-06-28,9,14783,408,1039,946,617,5895,700,30,3155,427,1470,14686,-97\r
2017-06-28,10,14816,418,1050,973,486,6088,666,29,3204,442,1447,14802,-14\r
2017-06-28,11,14972,422,1029,1011,434,6235,657,21,3244,449,1433,14935,-37\r
2017-06-28,12,15108,431,1062,1043,472,6301,660,22,3261,461,1451,15165,57\r
2017-06-28,13,15508,433,1064,1044,502,6430,674,18,3364,470,1486,15485,-23\r
2017-06-28,14,15613,430,1048,1056,505,6494,703,23,3424,470,1490,15643,30\r
2017-06-28,15,15763,423,1045,1059,532,6543,730,34,3404,478,1506,15755,-7\r
2017-06-28,16,16146,423,1079,1062,644,6596,789,41,3444,489,1572,16141,-5\r
2017-06-28,17,16455,417,1046,1072,821,6541,842,46,3466,498,1627,16375,-80\r
2017-06-28,18,16258,424,1075,1032,925,6339,883,42,3420,495,1642,16277,20\r
2017-06-28,19,16249,469,1097,1019,1026,6182,912,41,3374,510,1649,16280,31\r
2017-06-28,20,16343,479,1146,997,1059,6097,937,30,3376,496,1695,16312,-31\r
2017-06-28,21,16508,481,1150,987,1058,6132,940,9,3450,509,1679,16393,-115\r
2017-06-28,22,15502,485,1101,918,981,5767,858,20,3219,467,1570,15386,-116\r
2017-06-28,23,14003,466,1029,826,889,5243,739,11,2983,433,1417,14037,33\r
2017-06-28,24,12911,444,976,756,807,4819,660,7,2767,383,1287,12906,-5\r
2017-06-29,1,12197,435,961,714,771,4534,614,5,2572,376,1233,12213,16\r
2017-06-29,2,11796,427,910,691,743,4355,596,4,2448,363,1204,11741,-55\r
2017-06-29,3,11599,421,920,682,762,4296,577,5,2404,373,1173,11614,14\r
2017-06-29,4,11532,415,919,688,785,4276,579,7,2333,350,1165,11516,-16\r
2017-06-29,5,11908,402,953,718,811,4450,615,7,2441,380,1217,11995,87\r
2017-06-29,6,13007,379,994,809,861,4851,693,11,2684,381,1304,12966,-41\r
2017-06-29,7,14389,403,1041,902,907,5431,809,21,2932,421,1416,14284,-105\r
2017-06-29,8,15141,424,1076,962,945,5805,857,15,3116,450,1479,15129,-12\r
2017-06-29,9,15630,439,1070,997,942,5994,860,12,3251,464,1521,15550,-81\r
2017-06-29,10,15897,432,1084,1024,948,6172,874,14,3297,476,1556,15877,-20\r
2017-06-29,11,16050,430,1062,1033,957,6276,860,15,3294,477,1584,15988,-62\r
2017-06-29,12,16100,429,1071,1023,904,6337,865,11,3359,476,1563,16037,-63\r
2017-06-29,13,16095,421,1078,1014,881,6412,838,14,3355,486,1516,16015,-80\r
2017-06-29,14,16051,430,1079,1009,896,6405,828,26,3291,487,1554,16005,-47\r
2017-06-29,15,16164,432,1110,1006,928,6400,813,33,3363,480,1639,16203,39\r
2017-06-29,16,16828,430,1098,1012,971,6528,923,37,3522,510,1773,16803,-24\r
2017-06-29,17,17342,414,1135,1026,1007,6745,959,43,3649,516,1841,17335,-7\r
2017-06-29,18,17415,421,1125,1007,1041,6670,961,36,3621,518,1865,17265,-150\r
2017-06-29,19,17355,448,1161,1005,1085,6572,999,36,3585,515,1887,17292,-62\r
2017-06-29,20,17289,469,1198,1005,1099,6461,999,31,3550,515,1891,17219,-70\r
2017-06-29,21,17270,489,1201,977,1064,6456,1003,27,3596,520,1910,17244,-26\r
2017-06-29,22,16352,487,1153,902,971,6124,936,28,3480,500,1798,16378,26\r
2017-06-29,23,14986,470,1108,813,898,5596,824,20,3208,444,1632,15012,26\r
2017-06-29,24,13931,448,1058,749,836,5140,733,18,2924,396,1520,13822,-109\r
2017-06-30,1,13030,434,1019,716,784,4800,665,18,2770,358,1415,12981,-49\r
2017-06-30,2,12505,431,969,697,775,4581,628,21,2684,345,1343,12474,-31\r
2017-06-30,3,12220,428,974,692,764,4500,612,15,2600,341,1322,12247,27\r
2017-06-30,4,12248,421,954,698,765,4482,617,14,2600,338,1320,12208,-39\r
2017-06-30,5,12586,414,998,728,764,4655,637,19,2674,348,1382,12619,33\r
2017-06-30,6,13667,414,993,802,809,5055,722,30,2814,366,1444,13448,-219\r
2017-06-30,7,14899,395,1034,885,893,5567,812,28,3153,402,1532,14701,-198\r
2017-06-30,8,15766,420,1070,948,944,5975,862,36,3347,437,1602,15642,-124\r
2017-06-30,9,16282,429,1069,990,973,6299,920,30,3419,464,1649,16241,-42\r
2017-06-30,10,16766,435,1111,1019,969,6502,946,27,3517,483,1690,16699,-67\r
2017-06-30,11,17151,437,1138,1039,964,6734,935,34,3548,503,1704,17036,-116\r
2017-06-30,12,17167,434,1134,1050,937,6804,905,38,3575,496,1730,17104,-62\r
2017-06-30,13,17266,432,1107,1057,933,6914,856,38,3607,510,1761,17214,-52\r
2017-06-30,14,17377,427,1099,1056,864,7031,866,32,3623,521,1841,17360,-16\r
2017-06-30,15,17607,426,1099,1059,813,7116,888,31,3683,535,1887,17535,-71\r
2017-06-30,16,17902,400,1123,1066,828,7196,926,38,3794,546,1973,17889,-12\r
2017-06-30,17,18201,393,1117,1066,896,7260,1018,42,3895,576,1989,18253,52\r
2017-06-30,18,18195,408,1109,968,1048,7177,1093,44,3835,576,1923,18180,-15\r
2017-06-30,19,17999,449,1118,951,1155,6928,1119,42,3802,563,1837,17964,-35\r
2017-06-30,20,17578,468,1121,914,1180,6734,1114,42,3720,552,1788,17633,55\r
2017-06-30,21,17632,481,1125,915,1178,6734,1100,33,3674,545,1733,17516,-116\r
2017-06-30,22,16565,487,1103,847,1101,6365,1022,30,3515,504,1619,16594,30\r
2017-06-30,23,15242,474,1031,766,1031,5876,897,24,3297,449,1460,15305,64\r
2017-06-30,24,14056,459,955,721,931,5383,778,30,3000,407,1376,14040,-15\r
2017-07-01,1,13262,438,987,640,919,5019,694,17,2765,387,1343,13208,-54\r
2017-07-01,2,12697,427,979,601,900,4764,655,19,2683,359,1290,12676,-21\r
2017-07-01,3,12278,419,967,581,900,4587,637,22,2529,357,1244,12243,-36\r
2017-07-01,4,12034,407,956,577,894,4450,630,33,2458,349,1232,11984,-50\r
2017-07-01,5,11901,398,932,585,898,4402,625,29,2413,347,1249,11878,-24\r
2017-07-01,6,12024,396,953,597,911,4402,645,31,2413,344,1259,11951,-73\r
2017-07-01,7,12572,395,994,735,858,4597,701,37,2510,369,1298,12494,-78\r
2017-07-01,8,13411,418,1027,804,931,4895,760,45,2689,390,1350,13310,-100\r
2017-07-01,9,14221,433,1035,866,984,5245,820,48,2877,421,1415,14143,-78\r
2017-07-01,10,14853,449,1077,910,1004,5575,862,45,3077,453,1459,14910,57\r
2017-07-01,11,15382,451,1080,939,994,5907,892,35,3197,488,1489,15473,91\r
2017-07-01,12,15652,456,1052,941,922,6087,925,46,3198,503,1488,15617,-35\r
2017-07-01,13,15603,451,992,929,841,6179,920,51,3195,508,1545,15611,8\r
2017-07-01,14,15551,437,992,935,792,6172,905,51,3183,511,1577,15556,4\r
2017-07-01,15,15435,443,988,920,762,6021,920,49,3165,518,1496,15283,-151\r
2017-07-01,16,15262,411,1049,940,851,5818,921,44,3074,521,1516,15145,-117\r
2017-07-01,17,15181,404,1048,986,932,5718,913,50,3004,493,1588,15136,-45\r
2017-07-01,18,15150,409,1043,990,997,5712,949,49,2979,479,1647,15255,105\r
2017-07-01,19,15188,414,1026,971,1016,5671,942,48,2989,472,1681,15231,43\r
2017-07-01,20,14859,389,1025,943,1015,5463,894,51,2931,455,1657,14820,-39\r
2017-07-01,21,14657,401,971,951,995,5394,903,49,2911,441,1592,14609,-47\r
2017-07-01,22,14088,415,916,912,951,5177,884,46,2791,416,1523,14031,-57\r
2017-07-01,23,13383,414,907,763,989,4911,845,39,2663,389,1445,13363,-20\r
2017-07-01,24,12537,401,863,698,929,4606,807,37,2488,360,1361,12551,14\r
2017-07-02,1,11911,389,845,664,879,4326,751,36,2360,343,1293,11886,-25\r
2017-07-02,2,11443,382,860,638,857,4116,687,36,2275,321,1247,11420,-23\r
2017-07-02,3,11134,373,864,606,841,3977,670,36,2208,315,1216,11105,-29\r
2017-07-02,4,10933,361,859,597,835,3907,665,35,2163,311,1194,10928,-6\r
2017-07-02,5,10855,352,890,588,833,3844,626,36,2168,305,1173,10815,-40\r
2017-07-02,6,10806,354,903,582,837,3859,625,39,2178,308,1151,10836,30\r
2017-07-02,7,11403,401,915,662,801,4083,665,38,2296,335,1182,11379,-24\r
2017-07-02,8,12171,412,954,713,819,4423,717,47,2453,365,1229,12133,-38\r
2017-07-02,9,12916,419,966,779,816,4776,758,54,2645,388,1259,12859,-57\r
2017-07-02,10,13470,422,983,803,805,5105,763,56,2760,419,1275,13392,-78\r
2017-07-02,11,13892,435,996,830,749,5361,775,53,2879,459,1322,13860,-32\r
2017-07-02,12,14285,448,992,876,708,5541,864,47,2981,483,1385,14323,38\r
2017-07-02,13,14541,445,986,861,660,5617,869,48,2956,496,1434,14372,-169\r
2017-07-02,14,14375,432,997,897,650,5599,793,46,2952,497,1464,14327,-48\r
2017-07-02,15,14553,426,980,903,709,5722,754,51,3011,504,1529,14589,36\r
2017-07-02,16,15271,420,973,931,843,5895,834,61,3166,534,1653,15310,39\r
2017-07-02,17,16112,421,1000,952,962,6090,927,63,3303,541,1722,15981,-131\r
2017-07-02,18,16174,442,1037,965,1008,6084,1004,64,3282,547,1731,16165,-9\r
2017-07-02,19,16022,451,1013,946,1075,5881,1021,64,3245,531,1694,15919,-103\r
2017-07-02,20,15619,477,1016,913,1092,5639,977,63,3144,494,1667,15483,-136\r
2017-07-02,21,15443,481,1010,926,1096,5521,974,58,3154,486,1650,15357,-87\r
2017-07-02,22,14767,483,993,866,1009,5332,927,50,3075,467,1593,14795,28\r
2017-07-02,23,13659,460,960,748,976,4982,838,43,2881,423,1463,13773,115\r
2017-07-02,24,12633,411,932,670,926,4695,754,42,2628,386,1377,12821,188\r
2017-07-03,1,12198,391,917,624,890,4419,700,38,2476,358,1310,12122,-76\r
2017-07-03,2,11719,382,905,577,879,4218,674,41,2381,339,1278,11676,-43\r
2017-07-03,3,11468,376,903,560,874,4101,656,38,2309,340,1255,11412,-57\r
2017-07-03,4,11350,372,910,531,871,4041,651,41,2277,335,1247,11277,-73\r
2017-07-03,5,11325,362,896,535,880,4038,654,40,2277,335,1261,11278,-47\r
2017-07-03,6,11498,356,900,600,874,4139,671,40,2356,339,1270,11545,46\r
2017-07-03,7,12288,360,918,665,856,4431,689,46,2526,366,1319,12176,-112\r
2017-07-03,8,12935,362,926,733,743,4752,770,55,2690,385,1370,12786,-148\r
2017-07-03,9,13554,321,946,760,725,5163,812,53,2862,417,1391,13450,-104\r
2017-07-03,10,14020,328,985,780,689,5487,792,54,2967,447,1421,13950,-70\r
2017-07-03,11,14348,322,980,811,659,5707,771,61,3051,463,1446,14271,-78\r
2017-07-03,12,14471,326,982,848,660,5860,729,62,3121,481,1354,14421,-51\r
2017-07-03,13,14534,324,972,895,641,5916,691,69,3140,491,1446,14586,52\r
2017-07-03,14,14798,345,972,891,675,5988,678,71,3153,500,1516,14789,-9\r
2017-07-03,15,15081,344,975,911,719,6041,693,67,3260,524,1571,15105,23\r
2017-07-03,16,15696,371,1024,940,831,6159,772,65,3321,549,1674,15707,11\r
2017-07-03,17,16482,401,1111,1001,963,6294,863,69,3462,565,1744,16471,-11\r
2017-07-03,18,16702,413,1124,1023,1066,6318,939,70,3456,555,1797,16762,59\r
2017-07-03,19,16941,429,1168,1010,1133,6286,989,69,3446,556,1833,16919,-22\r
2017-07-03,20,16866,446,1177,988,1151,6133,976,62,3384,534,1799,16652,-214\r
2017-07-03,21,16396,450,1142,964,1142,6073,947,60,3367,518,1733,16397,1\r
2017-07-03,22,15592,450,1105,896,1064,5787,867,56,3246,485,1633,15587,-5\r
2017-07-03,23,14271,431,1054,726,1007,5268,740,47,2991,431,1489,14185,-86\r
2017-07-03,24,13094,435,1031,650,938,4804,648,42,2782,389,1373,13091,-3\r
2017-07-04,1,12217,425,1018,605,901,4496,601,35,2570,357,1307,12314,97\r
2017-07-04,2,11723,415,1007,589,887,4308,583,34,2506,341,1259,11928,206\r
2017-07-04,3,11523,409,998,580,885,4210,572,38,2427,337,1215,11670,147\r
2017-07-04,4,11587,402,1051,575,883,4208,577,38,2430,332,1216,11712,125\r
2017-07-04,5,12163,393,1059,609,890,4353,596,42,2499,334,1255,12030,-133\r
2017-07-04,6,12952,386,1090,690,938,4747,654,46,2717,361,1307,12935,-17\r
2017-07-04,7,14318,368,1068,806,893,5418,733,46,3016,410,1418,14176,-142\r
2017-07-04,8,15078,391,1072,858,809,5940,754,40,3206,453,1478,15000,-78\r
2017-07-04,9,15519,397,1032,902,726,6328,742,39,3329,475,1491,15460,-59\r
2017-07-04,10,15909,401,1052,942,677,6630,727,46,3425,506,1498,15904,-5\r
2017-07-04,11,16386,405,1058,972,727,6846,752,42,3542,530,1522,16397,11\r
2017-07-04,12,16686,396,1073,993,763,6957,772,42,3588,541,1560,16686,0\r
2017-07-04,13,16936,396,1088,1004,809,7053,783,43,3616,562,1599,16953,17\r
2017-07-04,14,17183,404,1096,1015,797,7112,792,66,3654,571,1653,17160,-24\r
2017-07-04,15,17287,365,1094,1033,799,7160,811,76,3666,580,1706,17289,2\r
2017-07-04,16,17661,353,1106,1088,836,7226,858,77,3795,598,1787,17723,62\r
2017-07-04,17,18140,357,1148,1127,965,7219,959,79,3859,605,1869,18186,46\r
2017-07-04,18,18358,368,1168,1116,1082,7153,1022,78,3846,615,1916,18365,8\r
2017-07-04,19,18483,363,1191,1095,1165,6993,1078,77,3767,602,1941,18273,-211\r
2017-07-04,20,18071,389,1206,1054,1173,6737,1060,69,3691,574,1924,17876,-195\r
2017-07-04,21,17700,381,1193,1019,1161,6633,1032,64,3668,556,1875,17581,-119\r
2017-07-04,22,16548,364,1146,907,1076,6234,928,56,3445,510,1764,16430,-119\r
2017-07-04,23,14904,340,1072,758,1013,5625,785,45,3176,444,1598,14856,-49\r
2017-07-04,24,13594,297,1025,688,931,5086,678,36,2901,393,1471,13506,-87\r
2017-07-05,1,12737,312,991,635,890,4739,623,22,2730,365,1390,12697,-40\r
2017-07-05,2,12186,312,973,605,873,4471,594,25,2607,345,1329,12133,-53\r
2017-07-05,3,11914,304,957,591,862,4382,577,25,2567,339,1291,11896,-18\r
2017-07-05,4,11867,305,948,577,862,4361,581,32,2538,338,1281,11825,-42\r
