\\\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\\\Created at 2021-01-31 08:02:12,,,,,,,,,,,,,,
\\\\For 2020,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2020-04-14,9,13306,485,1096,850,518,5178,768,75,2696,396,1310,13374,67
2020-04-14,10,13161,471,1097,855,451,5278,741,73,2682,390,1202,13241,80
2020-04-14,11,13079,468,1109,883,458,5373,737,56,2719,399,1140,13342,263
2020-04-14,12,13279,460,1130,874,468,5459,753,52,2733,395,1100,13423,144
2020-04-14,13,13178,455,1103,857,489,5436,740,54,2701,390,1104,13328,150
2020-04-14,14,13219,457,1115,859,517,5404,751,70,2695,389,1116,13374,155
2020-04-14,15,13322,452,1118,871,511,5374,764,68,2706,385,1176,13425,103
2020-04-14,16,13623,458,1173,907,594,5438,849,73,2732,396,1224,13846,222
2020-04-14,17,14276,468,1193,964,755,5570,960,71,2808,413,1284,14487,211
2020-04-14,18,14478,474,1206,945,879,5603,991,61,2813,418,1307,14698,220
2020-04-14,19,14755,481,1241,953,963,5622,1005,63,2800,441,1371,14940,185
2020-04-14,20,15022,494,1259,970,974,5668,1016,70,2866,450,1426,15193,172
2020-04-14,21,14786,504,1236,928,941,5507,983,69,2799,433,1416,14815,29
2020-04-14,22,13993,498,1216,856,862,5232,926,73,2657,417,1344,14083,90
2020-04-14,23,13336,484,1196,802,787,4914,859,69,2534,401,1284,13331,-6
2020-04-14,24,12845,476,1171,771,756,4665,811,67,2450,382,1244,12792,-53
2020-04-15,1,12360,475,1138,747,749,4488,776,62,2397,370,1226,12428,68
2020-04-15,2,12148,469,1176,739,747,4386,756,68,2350,371,1205,12267,119
2020-04-15,3,12070,476,1165,743,754,4336,756,69,2325,351,1188,12163,93
2020-04-15,4,12173,466,1213,731,757,4377,768,70,2375,367,1195,12318,146
2020-04-15,5,12574,461,1195,768,800,4495,808,72,2454,366,1224,12644,69
2020-04-15,6,13295,464,1226,822,854,4718,881,80,2589,391,1313,13338,42
2020-04-15,7,13848,479,1187,858,855,5006,944,85,2706,396,1404,13921,73
2020-04-15,8,14030,484,1168,876,732,5260,967,85,2764,407,1401,14146,116
2020-04-15,9,13908,473,1148,863,564,5346,951,77,2768,411,1313,13913,6
2020-04-15,10,13751,447,1167,847,516,5503,918,69,2793,406,1357,14022,271
2020-04-15,11,14027,450,1138,852,577,5653,883,70,2789,407,1404,14223,196
2020-04-15,12,14182,451,1137,874,626,5722,856,78,2781,402,1413,14341,159
2020-04-15,13,14184,445,1117,872,601,5673,827,78,2769,399,1469,14248,64
2020-04-15,14,14054,393,1075,868,608,5583,829,81,2771,400,1521,14129,74
2020-04-15,15,13848,386,1067,879,609,5521,821,82,2782,404,1490,14041,192
2020-04-15,16,14178,384,1101,918,668,5591,835,82,2833,425,1469,14305,127
2020-04-15,17,14866,390,1153,951,861,5709,927,84,2909,446,1497,14925,59
2020-04-15,18,14927,411,1174,943,948,5655,972,81,2870,444,1474,14972,46
2020-04-15,19,15153,428,1205,957,999,5565,1024,81,2860,469,1496,15085,-68
2020-04-15,20,15350,442,1237,978,1012,5682,1067,83,2971,468,1509,15450,100
2020-04-15,21,14983,457,1211,950,981,5557,1036,82,2911,451,1473,15110,127
2020-04-15,22,14432,459,1233,884,922,5259,968,80,2774,439,1396,14415,-17
2020-04-15,23,13691,476,1173,820,862,4954,894,77,2606,403,1320,13585,-106
2020-04-15,24,12869,469,1130,777,812,4703,837,73,2499,382,1281,12962,93
2020-04-16,1,12474,467,1097,750,783,4524,810,69,2417,385,1267,12570,96
2020-04-16,2,12218,464,1094,737,782,4410,802,71,2367,358,1247,12331,114
2020-04-16,3,12135,464,1088,735,785,4361,800,72,2356,373,1248,12284,149
2020-04-16,4,12279,458,1092,749,797,4382,808,117,2387,369,1250,12408,129
2020-04-16,5,12723,457,1090,785,833,4511,846,126,2455,385,1278,12768,45
2020-04-16,6,13441,468,1135,840,886,4746,905,131,2593,390,1360,13454,13
2020-04-16,7,14047,478,1138,863,879,5018,935,134,2751,410,1435,14040,-7
2020-04-16,8,14129,491,1145,852,767,5184,907,132,2794,416,1410,14098,-31
2020-04-16,9,13570,470,1098,837,575,5276,836,132,2760,414,1288,13687,117
2020-04-16,10,13318,437,1092,852,519,5426,818,129,2764,413,1253,13702,385
2020-04-16,11,13775,430,1102,907,587,5589,835,126,2799,427,1277,14080,305
2020-04-16,12,14066,444,1130,904,598,5653,858,120,2814,423,1253,14198,132
2020-04-16,13,13913,450,1088,878,562,5630,854,132,2747,417,1272,14029,117
2020-04-16,14,13882,441,1109,858,569,5568,846,81,2758,409,1264,13902,20
2020-04-16,15,13679,434,1114,855,615,5509,800,68,2723,410,1248,13775,96
2020-04-16,16,13878,427,1167,889,709,5509,817,71,2763,419,1241,14013,134
2020-04-16,17,14402,443,1167,941,824,5584,892,74,2832,436,1300,14492,90
2020-04-16,18,14556,463,1219,961,868,5621,959,78,2829,448,1343,14788,232
2020-04-16,19,14883,487,1259,963,921,5631,998,75,2848,462,1386,15031,148
2020-04-16,20,15340,511,1300,965,973,5641,1037,73,2868,476,1427,15272,-68
2020-04-16,21,14989,516,1306,944,945,5519,1032,76,2846,456,1410,15051,62
2020-04-16,22,14095,507,1275,880,878,5244,962,74,2701,418,1345,14284,188
2020-04-16,23,13297,495,1230,814,820,4920,888,72,2534,393,1291,13458,161
2020-04-16,24,12762,478,1195,767,789,4664,825,65,2411,375,1282,12849,88
2020-04-17,1,12450,469,1155,743,766,4500,795,64,2343,362,1274,12472,21
2020-04-17,2,12236,469,1125,735,761,4387,773,66,2293,363,1265,12239,2
2020-04-17,3,12107,467,1103,734,768,4319,766,69,2274,360,1251,12110,3
2020-04-17,4,12178,474,1072,751,784,4338,771,67,2290,370,1266,12185,7
2020-04-17,5,12552,476,1090,774,821,4462,805,69,2362,364,1305,12528,-24
2020-04-17,6,13375,489,1125,832,870,4681,873,77,2495,397,1397,13238,-138
2020-04-17,7,13984,478,1143,862,840,4949,922,81,2673,406,1483,13837,-147
2020-04-17,8,14205,487,1155,860,713,5171,925,84,2789,419,1535,14139,-67
2020-04-17,9,14058,473,1101,885,653,5280,853,80,2815,420,1569,14130,72
2020-04-17,10,14196,446,1061,901,668,5375,775,80,2825,424,1577,14132,-63
2020-04-17,11,14017,442,1056,899,628,5478,759,78,2817,427,1560,14144,127
2020-04-17,12,14009,433,1072,907,583,5555,758,75,2793,424,1552,14151,142
2020-04-17,13,13796,428,1108,872,553,5481,750,67,2767,426,1527,13979,182
2020-04-17,14,13558,416,1111,841,535,5405,742,68,2731,425,1503,13775,217
2020-04-17,15,13456,414,1084,831,546,5366,750,70,2718,429,1506,13713,257
2020-04-17,16,13917,412,1092,837,652,5414,827,75,2791,442,1562,14104,188
2020-04-17,17,14645,428,1143,892,794,5545,920,79,2881,446,1598,14728,83
2020-04-17,18,14939,444,1185,901,892,5565,954,78,2854,446,1562,14880,-59
2020-04-17,19,14973,484,1203,921,934,5531,983,81,2820,437,1536,14930,-42
2020-04-17,20,15105,497,1252,944,965,5585,1015,85,2843,441,1510,15137,32
2020-04-17,21,14738,510,1279,910,925,5423,988,81,2767,426,1472,14782,44
2020-04-17,22,14010,507,1266,856,870,5125,929,79,2617,404,1416,14069,59
2020-04-17,23,13212,493,1232,798,821,4817,858,75,2455,374,1335,13258,46
2020-04-17,24,12548,480,1198,753,782,4571,801,74,2338,358,1277,12632,83
2020-04-18,1,12164,472,1152,724,768,4395,768,71,2263,346,1266,12225,60
2020-04-18,2,11946,460,1156,712,767,4267,754,71,2225,335,1263,12009,63
2020-04-18,3,11822,454,1148,709,768,4196,752,71,2194,335,1267,11893,70
2020-04-18,4,11857,454,1151,715,775,4184,761,72,2211,332,1270,11924,67
2020-04-18,5,12042,451,1142,733,800,4289,781,71,2242,337,1288,12134,93
2020-04-18,6,12379,460,1140,749,825,4351,813,73,2299,351,1324,12384,5
2020-04-18,7,12479,455,1139,746,765,4404,816,75,2367,361,1347,12475,-4
2020-04-18,8,12395,471,1124,739,615,4523,771,77,2440,378,1322,12459,64
2020-04-18,9,12111,478,1099,733,459,4632,706,77,2465,378,1234,12261,150
2020-04-18,10,12013,475,1081,738,401,4753,659,71,2438,371,1152,12139,127
2020-04-18,11,12008,444,1071,773,471,4898,669,67,2416,380,1073,12262,254
2020-04-18,12,12044,419,1087,801,479,4983,668,66,2379,379,1055,12316,272
2020-04-18,13,11896,421,1083,776,439,4967,650,64,2304,368,1039,12111,216
2020-04-18,14,11791,422,1085,766,392,4905,646,63,2282,361,1005,11926,135
2020-04-18,15,11814,426,1059,755,347,4917,662,60,2264,362,987,11839,25
2020-04-18,16,12022,427,1106,785,423,4970,735,59,2314,382,1010,12210,188
2020-04-18,17,12657,451,1105,842,609,5094,811,58,2427,391,1078,12866,209
2020-04-18,18,13048,463,1114,876,761,5124,862,60,2450,394,1131,13234,187
2020-04-18,19,13331,455,1123,889,857,5050,903,59,2489,391,1201,13418,87
2020-04-18,20,13752,465,1136,905,885,5205,922,57,2556,406,1251,13789,37
2020-04-18,21,13449,473,1159,876,850,5089,882,54,2491,392,1233,13497,48
2020-04-18,22,12861,492,1148,838,802,4839,826,50,2385,373,1161,12915,54
2020-04-18,23,12117,483,1119,780,748,4564,760,50,2219,354,1080,12157,40
2020-04-18,24,11492,447,1128,733,715,4330,709,50,2073,334,1048,11566,74
2020-04-19,1,11086,439,1086,707,688,4148,682,48,1966,320,1030,11115,29
2020-04-19,2,10809,435,1081,690,671,4010,663,47,1922,313,1016,10849,40
2020-04-19,3,10659,436,1095,685,663,3959,655,48,1892,310,1013,10755,96
2020-04-19,4,10682,433,1103,687,665,3928,653,50,1898,308,1002,10727,46
2020-04-19,5,10797,434,1120,698,688,3940,662,52,1924,315,1014,10849,51
2020-04-19,6,11033,438,1146,708,716,3986,686,58,1978,325,1047,11088,55
2020-04-19,7,11241,428,1104,729,683,4056,724,59,2053,341,1082,11258,18
2020-04-19,8,11581,431,1134,765,629,4255,779,66,2147,352,1105,11663,83
2020-04-19,9,12059,426,1137,820,642,4520,853,70,2279,350,1080,12178,119
2020-04-19,10,12531,408,1124,884,740,4758,878,67,2409,376,1071,12718,187
2020-04-19,11,13402,408,1137,928,845,4973,892,62,2486,405,1117,13252,-150
2020-04-19,12,13454,403,1142,941,853,5082,834,62,2470,422,1078,13287,-167
2020-04-19,13,12976,401,1107,936,842,5044,784,65,2384,415,1078,13058,81
2020-04-19,14,12733,420,1089,897,871,4852,757,62,2301,413,1106,12766,33
2020-04-19,15,12700,419,1082,857,812,4901,839,57,2347,404,1139,12857,158
2020-04-19,16,13215,430,1129,873,857,5078,848,54,2492,397,1159,13317,102
2020-04-19,17,13727,441,1159,908,928,5168,856,56,2575,429,1199,13719,-8
2020-04-19,18,13613,458,1167,907,956,5089,883,53,2511,432,1180,13636,23
2020-04-19,19,13599,466,1193,898,953,5028,912,56,2498,419,1229,13652,52
2020-04-19,20,13942,477,1236,877,988,5139,948,56,2576,417,1261,13974,32
2020-04-19,21,13710,487,1224,870,919,5076,925,54,2570,401,1273,13800,90
2020-04-19,22,13208,496,1189,876,805,4878,870,56,2490,391,1270,13321,113
2020-04-19,23,12790,499,1162,815,754,4646,805,58,2379,371,1247,12738,-53
2020-04-19,24,12357,497,1186,770,735,4439,763,61,2288,361,1228,12328,-29
2020-04-20,1,12086,482,1177,740,715,4281,747,65,2232,351,1222,12012,-74
2020-04-20,2,11927,477,1179,725,725,4191,740,68,2216,345,1224,11890,-37
2020-04-20,3,11951,470,1180,724,736,4174,747,71,2221,346,1225,11894,-58
2020-04-20,4,12098,469,1195,735,759,4200,765,72,2248,348,1240,12032,-66
2020-04-20,5,12495,468,1158,772,810,4332,808,74,2345,360,1276,12404,-91
2020-04-20,6,13012,475,1172,824,855,4579,875,80,2487,376,1354,13078,66
2020-04-20,7,13428,452,1165,854,788,4872,896,85,2634,392,1424,13561,133
2020-04-20,8,13485,468,1194,851,634,5036,847,85,2696,394,1391,13596,112
2020-04-20,9,13139,464,1159,830,471,5148,770,82,2658,401,1264,13249,111
2020-04-20,10,13069,449,1185,816,396,5252,719,83,2659,396,1187,13142,72
2020-04-20,11,13192,437,1186,830,385,5403,716,70,2657,398,1146,13229,38
2020-04-20,12,13171,429,1217,837,371,5454,704,64,2663,395,1121,13254,83
2020-04-20,13,13004,425,1221,814,337,5363,667,65,2619,392,1118,13021,17
2020-04-20,14,12695,431,1217,798,315,5252,655,64,2557,380,1081,12750,56
2020-04-20,15,12611,426,1219,794,322,5207,628,61,2513,373,1072,12616,5
2020-04-20,16,12877,430,1260,834,429,5195,660,63,2534,382,1148,12935,58
2020-04-20,17,13673,433,1252,901,635,5296,772,62,2661,400,1223,13635,-37
2020-04-20,18,13979,445,1232,911,817,5344,856,56,2675,404,1278,14018,39
2020-04-20,19,14256,455,1223,912,933,5400,908,56,2685,428,1345,14345,89
2020-04-20,20,14536,470,1222,935,965,5484,935,55,2734,442,1350,14592,56
2020-04-20,21,13990,482,1233,892,933,5330,909,57,2648,438,1289,14211,220
2020-04-20,22,13287,503,1204,837,868,5044,852,59,2471,407,1194,13437,151
2020-04-20,23,12468,500,1171,798,784,4729,778,60,2316,376,1091,12602,134
2020-04-20,24,11755,483,1153,754,750,4474,720,58,2214,362,1033,12000,245
2020-04-21,1,11389,478,1127,732,728,4284,691,51,2144,346,1013,11594,205
2020-04-21,2,11254,478,1120,713,721,4173,684,56,2103,333,996,11377,123
2020-04-21,3,11135,480,1119,718,712,4128,687,53,2090,329,989,11306,171
2020-04-21,4,11230,488,1158,734,703,4099,683,53,2072,338,1021,11350,120
2020-04-21,5,11569,488,1165,769,732,4213,722,52,2176,339,1063,11719,150
2020-04-21,6,12437,504,1211,827,790,4500,803,60,2305,363,1173,12536,99
2020-04-21,7,13129,481,1191,892,853,4782,860,65,2463,379,1262,13228,99
2020-04-21,8,13651,494,1221,961,861,5060,863,67,2542,389,1282,13739,88
2020-04-21,9,13626,477,1220,975,771,5189,838,71,2598,389,1207,13737,111
2020-04-21,10,13622,461,1227,1015,627,5312,881,72,2642,394,1163,13794,172
2020-04-21,11,13712,450,1195,1015,543,5461,878,74,2685,408,1154,13863,151
2020-04-21,12,13775,450,1218,983,513,5554,875,73,2712,413,1140,13932,157
2020-04-21,13,13674,443,1203,963,500,5558,875,70,2700,412,1138,13862,188
2020-04-21,14,13647,436,1198,943,515,5526,899,72,2678,404,1118,13790,143
2020-04-21,15,13626,427,1192,923,537,5532,918,73,2696,406,1113,13818,192
2020-04-21,16,14105,428,1219,959,663,5576,970,76,2759,426,1166,14241,136
2020-04-21,17,14740,441,1235,1005,834,5601,1049,77,2853,434,1228,14757,18
2020-04-21,18,14772,461,1256,988,903,5594,1069,75,2805,440,1257,14849,77
2020-04-21,19,14991,495,1289,989,955,5605,1068,75,2797,449,1310,15033,43
2020-04-21,20,15211,517,1315,1008,977,5682,1065,71,2873,456,1369,15334,123
2020-04-21,21,15008,522,1317,967,943,5546,1032,67,2815,441,1369,15019,11
2020-04-21,22,14308,518,1287,916,883,5259,960,64,2668,430,1332,14317,9
2020-04-21,23,13489,501,1216,857,832,4934,884,61,2516,391,1275,13468,-21
2020-04-21,24,12954,490,1190,822,802,4674,827,58,2420,390,1237,12910,-44
2020-04-22,1,12517,467,1162,799,779,4505,800,55,2328,359,1226,12480,-36
2020-04-22,2,12247,457,1168,794,775,4395,789,55,2311,348,1234,12326,79
2020-04-22,3,12187,451,1132,789,784,4348,796,57,2299,342,1239,12236,49
2020-04-22,4,12313,453,1130,793,790,4349,812,61,2320,346,1252,12307,-6
2020-04-22,5,12737,457,1125,821,823,4486,853,64,2429,361,1286,12705,-31
2020-04-22,6,13414,466,1153,875,867,4691,905,72,2564,388,1366,13346,-68
2020-04-22,7,13907,445,1159,931,856,4988,949,81,2735,409,1420,13973,65
2020-04-22,8,14058,457,1155,958,709,5197,910,80,2804,423,1376,14069,11
2020-04-22,9,13664,471,1139,933,537,5294,808,76,2790,437,1305,13790,126
2020-04-22,10,13476,461,1125,906,468,5371,752,76,2800,426,1263,13648,173
2020-04-22,11,13554,448,1131,908,453,5461,746,68,2793,429,1303,13739,185
2020-04-22,12,13674,434,1113,924,444,5515,736,72,2766,429,1374,13807,133
2020-04-22,13,13580,424,1097,898,410,5472,720,71,2783,416,1392,13683,103
2020-04-22,14,13432,424,1080,888,374,5356,706,71,2713,399,1423,13435,3
2020-04-22,15,13241,411,1062,890,372,5297,695,75,2671,394,1414,13282,41
2020-04-22,16,13583,361,1097,922,463,5309,731,78,2711,400,1467,13539,-44
2020-04-22,17,14121,364,1129,976,653,5385,839,84,2783,408,1510,14130,10
2020-04-22,18,14460,378,1147,971,824,5394,925,82,2826,400,1499,14446,-14
2020-04-22,19,14744,384,1187,976,927,5392,994,83,2862,427,1508,14740,-4
2020-04-22,20,15099,403,1222,1001,974,5540,1041,84,2951,436,1494,15146,48
2020-04-22,21,14989,411,1195,970,953,5461,1029,83,2916,438,1456,14913,-76
2020-04-22,22,14219,409,1177,902,898,5200,966,80,2786,407,1369,14195,-24
2020-04-22,23,13347,401,1161,845,841,4875,888,79,2638,408,1280,13416,69
2020-04-22,24,12704,391,1140,800,804,4628,839,76,2511,383,1222,12795,91
2020-04-23,1,12501,403,1156,776,794,4440,816,74,2446,375,1220,12501,0
2020-04-23,2,12301,400,1170,766,790,4358,809,74,2405,367,1206,12344,44
2020-04-23,3,12182,398,1177,763,797,4277,807,74,2400,360,1196,12251,69
2020-04-23,4,12272,400,1195,776,810,4269,816,74,2423,363,1211,12337,66
2020-04-23,5,12544,393,1151,808,859,4384,849,73,2489,352,1223,12582,38
2020-04-23,6,13148,399,1186,856,894,4614,899,78,2615,376,1260,13178,30
2020-04-23,7,13664,405,1201,878,841,4904,920,79,2775,403,1346,13753,88
2020-04-23,8,13843,419,1162,876,667,5126,856,81,2882,424,1421,13914,71
2020-04-23,9,13724,414,1139,848,503,5201,763,83,2929,437,1416,13734,10
2020-04-23,10,13638,399,1123,833,422,5241,705,83,2974,448,1403,13632,-6
2020-04-23,11,13596,387,1099,838,395,5367,719,79,3039,449,1449,13820,224
2020-04-23,12,13885,383,1100,854,393,5502,726,76,3004,459,1489,13985,100
2020-04-23,13,13730,371,1048,834,363,5443,695,77,2878,448,1510,13667,-63
2020-04-23,14,13247,365,1039,804,345,5324,650,79,2833,428,1477,13343,97
2020-04-23,15,13097,367,1023,799,335,5235,634,78,2832,418,1474,13194,97
2020-04-23,16,13538,370,1082,839,447,5304,683,81,2876,431,1517,13630,92
2020-04-23,17,14358,393,1134,898,648,5435,825,83,2971,449,1534,14369,11
2020-04-23,18,14712,438,1170,898,811,5447,922,81,2931,443,1525,14666,-46
2020-04-23,19,14903,481,1200,900,900,5435,963,77,2905,455,1524,14841,-62
2020-04-23,20,15098,490,1222,936,937,5514,985,77,2912,452,1497,15023,-75
2020-04-23,21,14581,494,1197,922,913,5346,951,76,2802,429,1453,14583,1
2020-04-23,22,13673,493,1185,871,850,5049,880,73,2641,414,1405,13860,187
2020-04-23,23,12866,480,1161,811,797,4717,807,71,2488,382,1333,13046,180
2020-04-23,24,12211,463,1139,763,757,4458,753,71,2369,371,1278,12422,211
2020-04-24,1,11886,461,1155,744,732,4285,722,68,2306,361,1258,12091,206
2020-04-24,2,11755,460,1159,730,714,4158,703,68,2259,355,1252,11859,103
2020-04-24,3,11753,459,1121,732,711,4105,702,68,2248,355,1249,11749,-4
2020-04-24,4,11745,449,1119,744,717,4119,709,69,2262,343,1257,11787,42
2020-04-24,5,12020,454,1127,771,755,4205,739,67,2332,358,1277,12085,65
2020-04-24,6,12801,463,1144,817,808,4429,803,73,2467,359,1354,12719,-82
2020-04-24,7,13399,447,1141,849,822,4735,874,81,2643,379,1428,13397,-2
2020-04-24,8,13919,460,1128,842,810,5052,932,83,2757,391,1474,13930,11
2020-04-24,9,14171,451,1101,854,728,5238,957,83,2878,394,1463,14149,-22
2020-04-24,10,14159,438,1072,873,637,5300,961,83,2876,403,1369,14012,-147
2020-04-24,11,13914,434,1034,890,621,5348,954,86,2886,401,1278,13932,18
2020-04-24,12,13838,428,1023,893,654,5468,961,86,2822,411,1201,13948,110
2020-04-24,13,13659,416,1006,861,707,5397,929,85,2782,413,1177,13774,115
2020-04-24,14,13547,407,1012,858,759,5274,903,84,2749,398,1196,13640,93
2020-04-24,15,13432,415,988,846,799,5191,887,84,2753,391,1232,13584,152
2020-04-24,16,13777,417,1020,874,859,5192,907,86,2800,392,1285,13832,55
2020-04-24,17,14186,404,1045,924,927,5275,968,86,2902,415,1320,14267,81
2020-04-24,18,14310,407,1070,925,935,5322,984,85,2851,403,1330,14314,4
2020-04-24,19,14377,439,1100,922,944,5274,986,85,2841,405,1393,14387,10
2020-04-24,20,14488,452,1152,925,945,5316,1001,85,2883,417,1416,14595,107
2020-04-24,21,14231,480,1166,904,912,5179,978,84,2770,407,1399,14280,49
2020-04-24,22,13481,466,1148,855,849,4902,913,82,2649,384,1332,13580,99
2020-04-24,23,12725,450,1109,796,790,4595,838,78,2504,358,1254,12772,47
2020-04-24,24,12081,444,1118,755,742,4339,789,74,2398,342,1201,12202,121
2020-04-25,1,11760,451,1097,727,717,4156,760,72,2288,329,1184,11782,22
2020-04-25,2,11436,446,1093,715,703,4050,749,73,2263,327,1177,11597,161
2020-04-25,3,11364,441,1099,718,711,4004,747,71,2252,323,1179,11545,181
2020-04-25,4,11458,442,1100,728,725,4041,751,67,2223,324,1191,11593,134
2020-04-25,5,11576,439,1099,734,743,4063,769,67,2249,334,1190,11686,111
2020-04-25,6,11742,448,1119,748,757,4095,800,73,2283,340,1213,11875,134
2020-04-25,7,11906,454,1126,734,682,4175,793,76,2309,351,1241,11940,34
2020-04-25,8,11804,460,1108,728,531,4278,748,78,2308,359,1223,11820,16
2020-04-25,9,11456,450,1092,730,403,4390,692,75,2297,354,1130,11612,156
2020-04-25,10,11342,441,1062,734,329,4516,633,73,2324,356,1061,11529,186
2020-04-25,11,11336,435,1046,742,288,4632,603,73,2296,377,1041,11532,196
2020-04-25,12,11371,421,1035,746,266,4694,588,71,2310,383,1029,11543,173
2020-04-25,13,11231,423,1007,727,241,4666,557,70,2283,373,1067,11414,183
2020-04-25,14,11071,415,1003,696,231,4589,526,65,2246,371,1071,11213,142
2020-04-25,15,11045,416,980,708,232,4562,530,69,2242,369,1089,11196,152
2020-04-25,16,11479,413,1006,735,350,4623,601,69,2325,345,1170,11637,158
2020-04-25,17,12203,423,1026,791,548,4758,717,68,2474,360,1280,12444,242
2020-04-25,18,12817,441,1064,839,721,4860,813,68,2506,368,1307,12987,170
2020-04-25,19,13059,451,1078,859,812,4915,859,69,2490,371,1312,13216,157
2020-04-25,20,13414,466,1109,864,842,4995,888,70,2572,381,1288,13475,62
2020-04-25,21,13113,474,1112,837,813,4884,866,70,2520,372,1244,13192,79
2020-04-25,22,12462,469,1094,793,764,4642,799,66,2391,350,1183,12551,89
2020-04-25,23,11670,456,1067,737,715,4372,726,60,2245,329,1119,11827,157
2020-04-25,24,11051,445,1078,708,669,4128,674,55,2124,316,1067,11262,211
2020-04-26,1,10688,405,1068,678,633,3951,651,51,2044,307,1036,10824,136
2020-04-26,2,10446,400,1069,672,628,3819,637,53,1992,303,1034,10609,162
2020-04-26,3,10379,401,1063,668,626,3774,627,54,1990,303,1041,10547,168
2020-04-26,4,10415,398,1072,669,634,3765,619,54,1956,303,1036,10507,92
2020-04-26,5,10464,403,1081,677,657,3767,632,58,1963,306,1031,10574,110
2020-04-26,6,10587,393,1098,692,682,3845,659,63,2029,323,1053,10836,249
2020-04-26,7,10939,394,1063,725,715,3918,688,64,2095,334,1078,11074,135
2020-04-26,8,11424,423,1071,768,742,4147,720,68,2196,350,1129,11614,190
2020-04-26,9,11836,381,1033,801,770,4371,753,68,2301,371,1161,12009,173
2020-04-26,10,11986,372,1029,807,764,4556,739,65,2330,392,1128,12181,196
2020-04-26,11,12195,363,1011,813,763,4768,746,53,2398,407,1102,12425,230
2020-04-26,12,12338,357,998,831,759,4926,735,50,2416,413,1066,12553,215
2020-04-26,13,12223,395,972,852,735,4913,679,53,2404,413,1032,12449,226
2020-04-26,14,12150,392,953,845,728,4899,680,51,2393,411,1022,12372,222
2020-04-26,15,12207,387,955,859,711,4900,695,48,2400,421,1007,12382,175
2020-04-26,16,12611,386,985,880,734,4957,757,46,2515,442,1083,12784,173
2020-04-26,17,13244,401,1005,920,834,5110,847,49,2640,447,1139,13392,148
2020-04-26,18,13399,412,1028,922,861,5163,870,53,2583,432,1172,13495,96
2020-04-26,19,13566,425,1064,921,870,5158,878,57,2576,439,1258,13646,81
2020-04-26,20,13801,437,1095,910,871,5201,901,60,2619,434,1310,13838,37
2020-04-26,21,13568,469,1141,869,827,5060,886,65,2577,421,1328,13645,77
2020-04-26,22,12916,468,1115,814,764,4803,822,68,2465,400,1303,13023,107
2020-04-26,23,12245,460,1111,744,716,4517,753,69,2321,351,1249,12291,46
2020-04-26,24,11701,445,1109,702,666,4315,702,71,2246,341,1202,11798,97
2020-04-27,1,11297,438,1081,670,649,4145,676,70,2177,351,1193,11450,153
2020-04-27,2,11163,433,1099,664,645,4016,668,70,2167,350,1194,11305,142
2020-04-27,3,11112,432,1096,662,652,3976,667,68,2155,340,1201,11251,140
2020-04-27,4,11254,431,1064,668,665,4019,681,67,2204,333,1220,11353,99
2020-04-27,5,11545,432,1059,693,703,4117,722,72,2270,336,1242,11645,100
2020-04-27,6,12167,445,1089,744,740,4339,781,75,2417,350,1310,12291,124
2020-04-27,7,12776,425,1081,795,758,4637,812,81,2565,377,1367,12899,123
2020-04-27,8,13070,435,1056,808,719,4848,763,88,2628,379,1314,13039,-31
2020-04-27,9,12802,430,1020,794,619,4957,683,80,2640,377,1221,12822,20
2020-04-27,10,12572,427,1003,781,531,5012,623,78,2643,372,1160,12630,57
2020-04-27,11,12451,408,980,799,452,5098,596,70,2638,369,1124,12534,82
2020-04-27,12,12391,405,976,811,422,5156,591,66,2588,367,1114,12498,106
2020-04-27,13,12354,407,980,786,407,5128,582,73,2643,364,1107,12477,123
2020-04-27,14,12213,418,986,788,448,5081,569,74,2588,355,1069,12376,163
2020-04-27,15,12276,419,964,816,495,5096,577,73,2558,345,1092,12436,160
2020-04-27,16,12667,421,1001,843,561,5098,640,75,2621,354,1157,12771,104
2020-04-27,17,13173,422,1008,878,694,5191,736,78,2675,372,1256,13310,137
2020-04-27,18,13400,422,1050,873,766,5208,803,75,2685,382,1324,13586,186
2020-04-27,19,13665,462,1078,881,840,5197,864,74,2728,396,1329,13849,184
2020-04-27,20,13973,473,1116,893,881,5267,898,74,2760,411,1368,14141,167
2020-04-27,21,13776,480,1125,861,843,5162,885,68,2707,418,1375,13924,148
2020-04-27,22,13142,481,1109,799,786,4877,821,69,2610,384,1287,13222,80
2020-04-27,23,12343,468,1068,736,730,4573,749,66,2431,372,1196,12388,45
2020-04-27,24,11433,449,1060,696,694,4290,695,58,2304,344,1119,11709,277
2020-04-28,1,11111,440,1027,674,676,4126,673,54,2172,333,1100,11274,163
2020-04-28,2,10863,437,1016,670,675,4014,656,52,2173,339,1092,11125,263
2020-04-28,3,10833,436,996,684,696,3975,644,49,2168,310,1105,11062,229
2020-04-28,4,10832,435,994,695,712,3997,653,52,2169,326,1098,11131,299
2020-04-28,5,11225,433,983,730,751,4107,684,53,2188,340,1120,11387,162
2020-04-28,6,11987,441,1004,767,783,4364,743,58,2375,350,1204,12090,102
2020-04-28,7,12770,420,1010,785,742,4698,820,64,2573,384,1280,12777,7
2020-04-28,8,13197,436,1053,786,644,4989,887,66,2659,425,1283,13227,30
