\\\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\\\Created at 2021-02-12 08:00:21,,,,,,,,,,,,,,
\\\\For 2021,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2021-01-21,24,14591,680,1241,1024,946,5235,956,80,2831,441,1442,14878,286
2021-01-22,1,14296,669,1214,961,904,4922,913,83,2706,401,1457,14230,-66
2021-01-22,2,13953,662,1274,935,882,4744,896,89,2618,402,1431,13933,-20
2021-01-22,3,13730,660,1295,907,886,4648,881,84,2602,399,1431,13792,61
2021-01-22,4,13748,658,1309,901,892,4656,876,83,2609,386,1453,13822,75
2021-01-22,5,13842,659,1299,918,891,4695,899,84,2648,400,1483,13978,135
2021-01-22,6,14385,655,1305,966,926,4893,941,85,2773,409,1537,14490,105
2021-01-22,7,15311,668,1280,1054,1012,5267,1012,88,2882,450,1660,15371,60
2021-01-22,8,16354,662,1300,1133,1099,5727,1109,93,3137,471,1839,16571,216
2021-01-22,9,17207,695,1341,1204,1143,6046,1172,93,3293,499,1915,17402,196
2021-01-22,10,17464,690,1345,1221,1136,6224,1195,94,3356,510,1917,17688,224
2021-01-22,11,17605,674,1337,1220,1128,6362,1203,95,3364,514,1936,17834,229
2021-01-22,12,17712,662,1332,1232,1128,6401,1205,96,3367,515,1955,17894,181
2021-01-22,13,17604,658,1324,1200,1123,6342,1211,99,3383,524,1906,17769,165
2021-01-22,14,17509,644,1325,1199,1119,6285,1191,98,3445,513,1890,17709,200
2021-01-22,15,17525,637,1329,1193,1127,6347,1187,98,3383,512,1864,17678,153
2021-01-22,16,17644,645,1329,1187,1153,6359,1204,99,3416,513,1873,17778,134
2021-01-22,17,18136,661,1361,1223,1223,6486,1253,103,3475,525,1912,18221,85
2021-01-22,18,18861,672,1392,1324,1318,6737,1363,106,3623,550,1968,19053,192
2021-01-22,19,18873,684,1393,1285,1297,6748,1382,103,3688,541,1904,19024,151
2021-01-22,20,18340,716,1391,1229,1263,6556,1343,98,3655,532,1851,18633,293
2021-01-22,21,17893,708,1370,1192,1215,6376,1297,94,3560,520,1768,18101,208
2021-01-22,22,17146,701,1350,1159,1164,6161,1251,92,3326,505,1697,17406,260
2021-01-22,23,16315,687,1392,1095,1104,5846,1173,93,3132,467,1600,16588,273
2021-01-22,24,15446,678,1376,1044,1044,5490,1094,89,2967,437,1498,15718,272
2021-01-23,1,14813,666,1350,1009,1009,5204,1035,90,2846,420,1468,15097,284
2021-01-23,2,14448,657,1336,970,996,5027,1003,90,2769,405,1454,14706,258
2021-01-23,3,14284,656,1334,961,991,4911,984,88,2702,399,1474,14499,216
2021-01-23,4,14221,651,1330,946,996,4854,985,89,2685,402,1491,14428,207
2021-01-23,5,14278,648,1340,960,1009,4850,1000,89,2675,404,1545,14519,241
2021-01-23,6,14683,640,1331,989,1045,4935,1024,88,2760,419,1609,14839,156
2021-01-23,7,15156,645,1288,1057,1093,5092,1073,90,2819,442,1715,15314,157
2021-01-23,8,16055,660,1309,1110,1157,5310,1150,96,3011,461,1826,16091,37
2021-01-23,9,16615,672,1343,1140,1150,5505,1214,102,3155,484,1866,16631,16
2021-01-23,10,16804,681,1380,1166,1064,5663,1239,106,3243,490,1875,16907,104
2021-01-23,11,16978,685,1387,1187,986,5804,1242,106,3255,499,1853,17004,26
2021-01-23,12,16893,693,1351,1199,938,5915,1243,108,3233,503,1792,16975,83
2021-01-23,13,16687,687,1338,1216,896,5940,1230,106,3231,507,1732,16884,197
2021-01-23,14,16515,643,1338,1191,864,5901,1209,109,3213,495,1712,16676,161
2021-01-23,15,16488,632,1330,1176,895,5851,1206,113,3165,485,1702,16554,66
2021-01-23,16,16824,657,1357,1195,1013,5898,1238,117,3191,491,1785,16942,118
2021-01-23,17,17690,666,1390,1275,1232,6043,1321,121,3336,526,1932,17842,152
2021-01-23,18,19005,677,1429,1390,1390,6449,1454,123,3590,560,2055,19117,111
2021-01-23,19,19264,692,1414,1374,1384,6505,1455,122,3592,558,1996,19092,-172
2021-01-23,20,18357,689,1405,1323,1349,6319,1392,118,3501,533,1916,18545,188
2021-01-23,21,17767,684,1410,1273,1312,6155,1326,117,3392,510,1808,17988,221
2021-01-23,22,17222,675,1470,1219,1248,5929,1269,116,3267,491,1747,17430,208
2021-01-23,23,16538,661,1470,1155,1188,5646,1195,115,3111,473,1660,16673,135
2021-01-23,24,15744,645,1442,1098,1148,5350,1120,111,2962,447,1570,15893,150
2021-01-24,1,15173,629,1407,1055,1112,5110,1061,106,2826,424,1531,15261,89
2021-01-24,2,14780,621,1380,1033,1096,4927,1025,102,2715,411,1531,14842,63
2021-01-24,3,14548,618,1373,1019,1092,4804,1007,102,2681,404,1547,14647,99
2021-01-24,4,14370,615,1356,1012,1093,4735,1001,100,2645,398,1555,14511,141
2021-01-24,5,14338,614,1362,1011,1109,4709,1007,100,2662,399,1581,14554,216
2021-01-24,6,14586,599,1366,1032,1139,4750,1027,100,2723,413,1623,14771,185
2021-01-24,7,14818,611,1307,1059,1151,4863,1065,103,2719,427,1691,14996,178
2021-01-24,8,15337,630,1343,1093,1197,5017,1119,109,2807,448,1761,15523,186
2021-01-24,9,15855,625,1366,1121,1151,5186,1175,112,2943,465,1801,15944,89
2021-01-24,10,16019,621,1404,1140,1040,5430,1224,111,2975,470,1835,16251,232
2021-01-24,11,16272,632,1419,1159,982,5635,1238,112,3091,475,1839,16581,309
2021-01-24,12,16657,626,1413,1179,943,5830,1244,111,3132,494,1880,16851,194
2021-01-24,13,16799,615,1411,1168,915,5927,1256,109,3162,508,1921,16992,193
2021-01-24,14,16858,618,1395,1158,883,5974,1254,110,3169,505,1941,17008,150
2021-01-24,15,16909,615,1412,1151,946,5945,1249,115,3161,501,1937,17032,123
2021-01-24,16,17069,615,1435,1175,1106,5983,1258,117,3179,508,1934,17309,240
2021-01-24,17,17846,624,1456,1251,1298,6125,1311,120,3357,533,1976,18052,205
2021-01-24,18,18945,642,1498,1358,1412,6448,1413,124,3566,567,2037,19065,120
2021-01-24,19,18837,663,1486,1340,1385,6471,1394,123,3549,561,1957,18929,92
2021-01-24,20,18057,663,1481,1289,1335,6292,1330,117,3384,564,1881,18335,278
2021-01-24,21,17321,657,1453,1240,1279,6081,1268,115,3256,526,1797,17672,351
2021-01-24,22,16723,673,1489,1175,1216,5839,1201,112,3063,523,1746,17036,313
2021-01-24,23,15911,663,1478,1100,1150,5546,1115,104,2927,478,1653,16213,303
2021-01-24,24,15116,659,1428,1031,1086,5250,1029,100,2804,473,1565,15425,309
2021-01-25,1,14551,646,1395,983,1042,5006,978,96,2754,423,1548,14871,320
2021-01-25,2,14290,641,1390,961,1033,4841,950,99,2674,434,1567,14589,300
2021-01-25,3,14155,644,1371,954,1021,4739,935,98,2683,417,1580,14443,287
2021-01-25,4,14109,645,1350,952,1020,4715,930,99,2689,428,1595,14424,315
2021-01-25,5,14359,645,1342,966,1040,4748,950,102,2795,422,1637,14648,289
2021-01-25,6,14994,640,1345,1014,1096,4935,998,106,2916,433,1707,15190,196
2021-01-25,7,16018,657,1340,1103,1164,5312,1081,109,3112,466,1818,16161,144
2021-01-25,8,17237,652,1378,1198,1247,5748,1172,117,3400,511,1976,17398,161
2021-01-25,9,17821,672,1404,1245,1250,6029,1226,120,3477,512,2052,17987,166
2021-01-25,10,17809,673,1391,1250,1162,6147,1231,119,3453,500,2058,17986,177
2021-01-25,11,17793,661,1376,1256,1090,6191,1222,117,3459,491,2046,17910,117
2021-01-25,12,17701,652,1366,1265,1079,6275,1201,110,3413,492,2018,17872,172
2021-01-25,13,17688,646,1375,1267,1062,6233,1190,107,3407,507,2002,17797,109
2021-01-25,14,17465,643,1359,1253,1018,6199,1159,115,3370,502,1988,17606,141
2021-01-25,15,17415,633,1354,1240,1040,6130,1152,115,3386,507,1997,17553,139
2021-01-25,16,17707,629,1349,1244,1120,6212,1175,116,3471,510,2018,17844,138
2021-01-25,17,18249,632,1396,1286,1266,6342,1233,120,3541,532,2042,18391,142
2021-01-25,18,19099,649,1434,1359,1366,6650,1341,121,3723,560,2083,19287,188
2021-01-25,19,19051,682,1427,1315,1352,6662,1333,120,3692,553,2002,19138,87
2021-01-25,20,18505,713,1414,1272,1316,6460,1283,114,3548,561,1943,18624,119
2021-01-25,21,17851,719,1401,1227,1253,6233,1235,112,3475,528,1840,18023,172
2021-01-25,22,17040,708,1401,1172,1192,5919,1175,110,3344,513,1755,17289,249
2021-01-25,23,16404,708,1454,1078,1111,5643,1096,107,3142,486,1633,16459,54
2021-01-25,24,15371,688,1433,1013,1039,5298,1018,102,2957,451,1521,15520,149
2021-01-26,1,14655,673,1413,977,991,5032,973,98,2812,433,1476,14879,225
2021-01-26,2,14216,669,1390,941,974,4853,936,97,2716,419,1467,14463,247
2021-01-26,3,14095,664,1396,932,945,4742,919,93,2689,431,1458,14269,174
2021-01-26,4,14080,655,1400,903,955,4683,918,91,2675,467,1453,14198,118
2021-01-26,5,14160,657,1394,947,975,4681,939,87,2695,469,1504,14347,187
2021-01-26,6,14694,649,1412,992,1020,4893,989,87,2761,477,1577,14857,163
2021-01-26,7,15611,666,1363,1054,1114,5265,1070,91,2957,447,1697,15721,110
2021-01-26,8,16895,658,1391,1158,1198,5767,1155,95,3317,504,1851,17094,199
2021-01-26,9,17525,686,1433,1198,1157,6099,1204,94,3428,529,1953,17781,256
2021-01-26,10,18058,686,1411,1207,1071,6358,1215,90,3474,547,2002,18061,3
2021-01-26,11,18315,675,1374,1203,1044,6599,1224,91,3545,549,2057,18361,46
2021-01-26,12,18547,635,1375,1196,1080,6773,1236,97,3573,558,2057,18579,32
2021-01-26,13,18763,625,1395,1209,1166,6772,1244,100,3565,563,2051,18689,-74
2021-01-26,14,18503,608,1405,1196,1185,6719,1229,97,3587,561,2047,18633,129
2021-01-26,15,18538,585,1409,1207,1165,6657,1226,100,3561,554,2073,18538,0
2021-01-26,16,18317,577,1419,1200,1211,6656,1234,103,3561,552,2059,18572,254
2021-01-26,17,18907,604,1463,1271,1288,6708,1268,106,3651,561,2086,19005,98
2021-01-26,18,19639,620,1486,1349,1362,6950,1366,108,3811,578,2115,19745,106
2021-01-26,19,19510,666,1497,1306,1338,6908,1365,107,3739,574,2018,19518,8
2021-01-26,20,18743,671,1522,1258,1290,6700,1317,105,3637,571,1954,19026,283
2021-01-26,21,18028,669,1531,1203,1246,6438,1276,106,3518,552,1865,18404,376
2021-01-26,22,17390,686,1487,1148,1181,6213,1209,105,3381,530,1768,17707,318
2021-01-26,23,16597,679,1468,1079,1105,5881,1128,102,3225,488,1644,16800,203
2021-01-26,24,15624,673,1457,1008,1033,5512,1046,98,3062,462,1547,15896,273
2021-01-27,1,15203,664,1414,954,1051,5223,996,94,2930,445,1514,15285,82
2021-01-27,2,14795,662,1377,926,972,5024,964,94,2875,424,1522,14841,46
2021-01-27,3,14503,654,1319,913,964,4898,953,96,2829,426,1544,14594,92
2021-01-27,4,14466,658,1302,916,966,4860,955,98,2847,428,1547,14579,112
2021-01-27,5,14617,666,1335,931,983,4905,976,102,2862,423,1585,14767,150
2021-01-27,6,15105,667,1339,987,1030,5099,1029,103,3003,439,1665,15362,256
2021-01-27,7,16163,676,1396,1068,1125,5443,1111,105,3229,471,1767,16390,227
2021-01-27,8,17340,686,1442,1148,1207,5907,1210,110,3413,513,1915,17552,212
2021-01-27,9,17862,695,1449,1198,1219,6165,1256,111,3558,523,1963,18138,276
2021-01-27,10,18005,692,1431,1216,1154,6276,1240,112,3533,535,1904,18093,88
2021-01-27,11,17951,673,1409,1195,1069,6330,1208,112,3515,540,1839,17889,-61
2021-01-27,12,17396,659,1375,1205,1010,6396,1182,112,3493,539,1733,17705,309
2021-01-27,13,17174,637,1360,1178,956,6384,1170,108,3451,536,1688,17469,295
2021-01-27,14,16924,631,1345,1155,956,6341,1163,107,3471,522,1680,17371,448
2021-01-27,15,16911,645,1351,1138,993,6282,1165,105,3477,522,1713,17390,480
2021-01-27,16,17485,642,1364,1165,1066,6356,1184,109,3453,522,1846,17707,222
2021-01-27,17,18292,646,1433,1238,1221,6465,1260,112,3599,541,1980,18494,202
2021-01-27,18,19391,651,1469,1323,1348,6794,1381,116,3826,569,2066,19543,151
2021-01-27,19,19651,686,1467,1309,1340,6886,1413,115,3849,578,2013,19656,6
2021-01-27,20,19013,694,1464,1259,1302,6704,1380,110,3783,574,1950,19219,206
2021-01-27,21,18429,665,1461,1210,1257,6488,1351,108,3660,537,1857,18595,166
2021-01-27,22,17695,656,1434,1142,1188,6247,1294,103,3499,537,1814,17914,219
2021-01-27,23,16836,682,1417,1069,1107,5918,1200,101,3293,496,1701,16986,150
2021-01-27,24,15848,667,1371,1005,1046,5534,1122,96,3146,461,1575,16025,177
2021-01-28,1,15242,660,1396,965,1010,5234,1073,95,3059,452,1510,15454,212
2021-01-28,2,14833,657,1378,946,997,5075,1046,90,2970,434,1512,15105,271
2021-01-28,3,14746,655,1389,926,998,4977,1046,88,2928,439,1528,14976,229
2021-01-28,4,14730,650,1382,917,1004,4951,1043,89,2902,442,1542,14922,192
2021-01-28,5,14953,649,1389,947,1030,5010,1067,90,2968,443,1585,15178,224
2021-01-28,6,15571,640,1380,992,1092,5209,1118,91,3045,456,1654,15677,106
2021-01-28,7,16517,662,1377,1107,1188,5596,1207,94,3225,487,1772,16715,198
2021-01-28,8,17611,673,1424,1161,1278,6039,1302,100,3563,526,1902,17969,358
2021-01-28,9,18189,662,1437,1233,1241,6347,1340,101,3682,549,1966,18557,368
2021-01-28,10,18014,655,1447,1253,1137,6446,1316,103,3588,540,1935,18419,405
2021-01-28,11,17798,641,1439,1263,1050,6474,1287,102,3593,538,1836,18223,425
2021-01-28,12,17749,623,1428,1273,1021,6549,1266,101,3610,544,1783,18197,449
2021-01-28,13,17744,605,1420,1271,979,6585,1244,97,3600,540,1798,18139,395
2021-01-28,14,17635,621,1422,1224,944,6569,1230,94,3551,525,1909,18088,452
2021-01-28,15,17680,609,1409,1228,955,6540,1235,92,3577,515,1970,18131,451
2021-01-28,16,18214,632,1435,1231,1053,6602,1278,92,3608,530,1989,18451,236
2021-01-28,17,18892,636,1480,1283,1243,6733,1355,100,3663,556,2065,19113,221
2021-01-28,18,19988,659,1503,1402,1428,7003,1470,103,3852,590,2118,20127,139
2021-01-28,19,20150,682,1523,1390,1434,7029,1489,103,3863,583,2058,20154,4
2021-01-28,20,19634,717,1508,1344,1395,6830,1446,100,3778,589,1993,19700,65
2021-01-28,21,18847,718,1508,1305,1359,6655,1409,97,3582,550,1897,19080,232
2021-01-28,22,18190,709,1473,1255,1295,6396,1336,94,3460,542,1813,18372,183
2021-01-28,23,17209,698,1431,1173,1222,6073,1261,95,3274,514,1690,17431,222
2021-01-28,24,16389,685,1386,1087,1165,5754,1188,99,3123,475,1580,16540,151
2021-01-29,1,16012,670,1346,1043,1134,5488,1139,99,3084,466,1553,16022,10
2021-01-29,2,15781,654,1318,1042,1124,5329,1123,105,2995,452,1553,15696,-84
2021-01-29,3,15593,658,1330,1044,1131,5234,1106,108,2978,452,1543,15583,-9
2021-01-29,4,15473,653,1302,1026,1132,5191,1099,109,2956,448,1556,15473,0
2021-01-29,5,15617,646,1316,1055,1147,5222,1111,110,2950,465,1613,15635,19
2021-01-29,6,16050,627,1319,1110,1204,5389,1141,111,3061,455,1694,16111,61
2021-01-29,7,16851,638,1341,1190,1288,5738,1215,100,3229,499,1815,17053,202
2021-01-29,8,17912,625,1402,1278,1368,6176,1311,101,3514,541,1966,18282,370
2021-01-29,9,18493,647,1439,1305,1326,6452,1368,104,3646,562,2004,18853,360
2021-01-29,10,18485,664,1406,1296,1209,6668,1377,107,3635,553,1922,18837,352
2021-01-29,11,18644,642,1419,1296,1165,6837,1370,101,3592,554,1826,18803,159
2021-01-29,12,18541,621,1420,1305,1106,6973,1350,98,3642,558,1756,18829,288
2021-01-29,13,18281,608,1411,1291,1063,6932,1319,98,3623,556,1715,18617,336
2021-01-29,14,17708,552,1401,1269,1023,6764,1285,102,3529,535,1707,18167,459
2021-01-29,15,17706,543,1405,1267,1075,6674,1264,102,3515,536,1720,18102,396
2021-01-29,16,17841,540,1375,1267,1171,6631,1288,101,3508,539,1796,18215,374
2021-01-29,17,18488,554,1401,1314,1322,6746,1354,102,3606,555,1953,18909,421
2021-01-29,18,19444,585,1422,1392,1443,6994,1458,105,3708,579,2084,19770,326
2021-01-29,19,19792,635,1427,1366,1432,6967,1470,106,3790,577,1856,19627,-166
2021-01-29,20,19156,646,1427,1301,1385,6812,1431,102,3635,559,1694,18993,-164
2021-01-29,21,18682,644,1426,1256,1348,6621,1391,110,3536,550,1620,18504,-179
2021-01-29,22,17938,639,1397,1233,1286,6379,1334,112,3403,521,1563,17868,-71
2021-01-29,23,17061,627,1408,1174,1213,6083,1263,112,3159,501,1540,17079,17
2021-01-29,24,16239,612,1376,1084,1152,5725,1185,111,2984,469,1609,16305,66
2021-01-30,1,15498,602,1356,1047,1117,5445,1134,109,2922,444,1575,15752,254
2021-01-30,2,15359,602,1386,1022,1100,5254,1101,108,2860,434,1577,15446,88
2021-01-30,3,15225,593,1379,1034,1092,5170,1091,107,2856,426,1577,15324,99
2021-01-30,4,15184,589,1400,1016,1104,5084,1094,108,2825,425,1579,15223,39
2021-01-30,5,15148,587,1391,1016,1124,5089,1109,109,2812,427,1614,15278,130
2021-01-30,6,15375,575,1386,1039,1165,5155,1139,111,2822,442,1667,15501,125
2021-01-30,7,15828,583,1346,1091,1220,5314,1183,113,2969,459,1755,16032,204
2021-01-30,8,16389,599,1360,1135,1282,5430,1250,118,3075,484,1848,16581,192
2021-01-30,9,16915,632,1404,1166,1239,5641,1295,120,3184,508,1862,17050,135
2021-01-30,10,17238,650,1417,1196,1144,5771,1285,120,3287,519,1842,17230,-9
2021-01-30,11,17233,656,1414,1200,1085,5865,1267,120,3368,527,1842,17345,112
2021-01-30,12,17273,657,1400,1215,1056,5969,1248,120,3388,536,1774,17363,90
2021-01-30,13,17080,658,1356,1215,999,5989,1218,117,3337,527,1670,17086,7
2021-01-30,14,16705,654,1314,1176,938,5922,1165,117,3293,515,1733,16829,124
2021-01-30,15,16502,651,1305,1165,943,5846,1137,116,3232,493,1790,16679,177
2021-01-30,16,16528,649,1285,1169,1032,5832,1161,116,3199,489,1840,16770,242
2021-01-30,17,17073,656,1371,1217,1238,5966,1258,118,3288,513,1919,17544,471
2021-01-30,18,18604,667,1423,1332,1411,6367,1418,122,3553,550,1980,18824,220
2021-01-30,19,18889,673,1430,1328,1413,6523,1447,111,3607,560,1919,19012,122
2021-01-30,20,18051,666,1407,1275,1365,6372,1396,115,3451,540,1825,18412,361
2021-01-30,21,17575,657,1494,1230,1319,6172,1348,111,3365,519,1707,17921,346
2021-01-30,22,17098,643,1481,1180,1276,5948,1296,107,3267,495,1630,17325,227
2021-01-30,23,16338,637,1436,1138,1214,5726,1229,108,3076,468,1538,16568,231
2021-01-30,24,15613,621,1390,1080,1165,5429,1162,106,2931,434,1432,15750,137
2021-01-31,1,14934,612,1398,1039,1137,5172,1114,101,2752,417,1416,15159,225
2021-01-31,2,14661,614,1385,1010,1118,5056,1087,98,2659,403,1409,14839,178
2021-01-31,3,14424,611,1379,995,1122,4919,1068,97,2619,405,1393,14608,184
2021-01-31,4,14277,609,1364,994,1125,4837,1055,94,2552,424,1401,14456,179
2021-01-31,5,14242,606,1365,994,1135,4805,1056,90,2574,433,1429,14487,245
2021-01-31,6,14560,603,1361,1022,1172,4818,1078,89,2614,420,1466,14645,84
2021-01-31,7,14779,612,1299,1057,1213,4924,1112,90,2695,424,1522,14947,168
2021-01-31,8,15360,627,1305,1090,1260,5039,1170,94,2784,439,1603,15413,54
2021-01-31,9,15876,632,1324,1118,1215,5245,1222,97,2930,466,1647,15898,22
2021-01-31,10,16275,640,1319,1123,1118,5548,1239,99,3052,482,1680,16301,25
2021-01-31,11,16486,644,1308,1142,1055,5782,1230,97,3084,502,1701,16543,57
2021-01-31,12,16658,639,1313,1155,998,6016,1202,98,3164,503,1711,16798,140
2021-01-31,13,16663,627,1306,1161,986,6108,1185,96,3186,507,1703,16865,202
2021-01-31,14,16686,606,1278,1141,1004,6050,1165,94,3181,509,1719,16746,60
2021-01-31,15,16649,575,1282,1124,1060,5985,1161,91,3213,507,1725,16723,74
2021-01-31,16,16935,576,1303,1152,1154,6010,1186,93,3235,505,1752,16967,33
2021-01-31,17,17722,587,1377,1232,1317,6143,1271,96,3399,521,1813,17756,34
2021-01-31,18,18709,597,1427,1363,1458,6487,1409,102,3542,562,1906,18853,144
2021-01-31,19,18885,612,1445,1366,1444,6637,1419,99,3532,557,1855,18966,81
2021-01-31,20,18252,608,1429,1318,1398,6478,1362,93,3423,562,1782,18453,201
2021-01-31,21,17772,625,1412,1268,1353,6303,1311,90,3332,533,1677,17905,133
2021-01-31,22,17084,619,1355,1199,1288,6068,1249,88,3189,493,1612,17160,76
2021-01-31,23,16242,594,1380,1120,1207,5767,1171,83,3036,464,1499,16321,79
2021-01-31,24,15541,594,1318,1057,1146,5507,1106,83,2932,441,1423,15606,65
2021-02-01,1,14951,578,1322,1016,1112,5280,1067,82,2808,423,1448,15137,186
2021-02-01,2,14863,578,1331,996,1112,5135,1050,83,2775,429,1446,14936,73
2021-02-01,3,14840,599,1351,990,1121,5034,1041,87,2762,423,1461,14869,29
2021-02-01,4,14733,602,1370,995,1130,5009,1041,89,2758,437,1468,14899,166
2021-02-01,5,14873,600,1384,1015,1151,5049,1063,91,2794,418,1524,15090,216
2021-02-01,6,15573,590,1381,1069,1209,5246,1113,96,2918,454,1606,15682,108
2021-02-01,7,16691,605,1345,1193,1304,5619,1201,100,3169,479,1723,16740,48
2021-02-01,8,17758,587,1385,1292,1381,6068,1304,106,3407,516,1880,17926,168
2021-02-01,9,18427,596,1397,1303,1363,6386,1338,107,3608,539,1953,18591,164
2021-02-01,10,18623,612,1362,1285,1272,6546,1298,106,3599,552,1972,18604,-20
2021-02-01,11,18341,613,1330,1240,1139,6646,1251,107,3617,554,1963,18458,117
2021-02-01,12,18183,611,1287,1238,1038,6696,1214,104,3645,554,1916,18303,120
2021-02-01,13,18017,607,1283,1235,962,6663,1203,102,3617,560,1908,18140,123
2021-02-01,14,17750,597,1251,1214,927,6577,1169,104,3577,552,1904,17873,123
2021-02-01,15,17593,583,1249,1194,957,6529,1152,95,3581,546,1928,17814,221
2021-02-01,16,17879,595,1239,1196,1077,6607,1183,97,3633,546,1945,18118,239
2021-02-01,17,18650,601,1319,1260,1258,6707,1294,107,3711,562,1995,18815,165
2021-02-01,18,19825,604,1403,1367,1413,6977,1435,110,3888,579,2043,19818,-7
2021-02-01,19,19722,617,1410,1350,1414,6996,1455,108,3828,566,1949,19694,-28
2021-02-01,20,19088,660,1408,1309,1377,6801,1416,104,3752,566,1892,19284,197
2021-02-01,21,18426,658,1395,1261,1331,6569,1366,105,3585,551,1795,18616,189
2021-02-01,22,17646,651,1442,1200,1261,6300,1298,102,3455,513,1732,17954,308
2021-02-01,23,16731,638,1435,1120,1177,5908,1216,97,3291,495,1625,17003,272
2021-02-01,24,15837,603,1400,1035,1101,5554,1135,95,3111,464,1539,16038,201
2021-02-02,1,15277,598,1376,998,1069,5280,1098,94,2985,447,1534,15479,202
2021-02-02,2,14924,595,1347,998,1048,5112,1071,95,2909,427,1501,15103,180
2021-02-02,3,14640,589,1352,988,1049,5030,1057,96,2836,438,1501,14936,297
2021-02-02,4,14643,589,1345,982,1055,5001,1063,96,2859,445,1535,14971,328
2021-02-02,5,14849,585,1315,996,1067,5039,1085,96,2887,437,1585,15092,244
2021-02-02,6,15430,576,1310,1048,1104,5226,1135,97,3016,449,1638,15599,169
2021-02-02,7,16365,560,1284,1148,1191,5669,1229,101,3208,488,1744,16621,256
2021-02-02,8,17681,584,1340,1238,1264,6086,1316,105,3459,532,1878,17803,122
2021-02-02,9,18034,608,1367,1251,1258,6325,1346,104,3547,558,1902,18266,233
2021-02-02,10,17924,609,1311,1253,1208,6394,1300,103,3495,552,1842,18065,142
2021-02-02,11,17717,599,1257,1261,1181,6497,1244,90,3446,551,1750,17876,159
2021-02-02,12,17564,586,1190,1283,1207,6580,1200,92,3401,589,1642,17770,206
2021-02-02,13,17408,575,1159,1282,1206,6581,1177,86,3354,580,1542,17544,135
2021-02-02,14,17169,564,1146,1268,1194,6554,1147,85,3394,539,1542,17433,264
2021-02-02,15,17134,558,1135,1251,1196,6540,1138,87,3360,542,1475,17282,148
2021-02-02,16,17255,555,1176,1239,1208,6591,1143,93,3391,543,1542,17481,226
2021-02-02,17,17951,566,1248,1283,1268,6653,1241,100,3488,550,1733,18131,180
2021-02-02,18,18804,578,1332,1361,1336,6866,1389,106,3648,566,1909,19090,286
2021-02-02,19,19005,598,1368,1306,1311,6931,1416,107,3683,568,1894,19184,179
2021-02-02,20,18530,652,1390,1237,1268,6729,1378,100,3584,570,1856,18763,234
2021-02-02,21,17998,648,1420,1207,1215,6487,1322,97,3493,552,1769,18211,213
2021-02-02,22,17237,640,1385,1147,1144,6215,1254,95,3392,505,1701,17478,241
2021-02-02,23,16288,626,1380,1068,1060,5877,1168,93,3191,490,1572,16524,237
2021-02-02,24,15354,602,1328,995,999,5525,1082,92,3023,459,1472,15577,223
2021-02-03,1,14771,605,1307,943,962,5222,1042,90,2913,437,1451,14971,200
2021-02-03,2,14347,596,1277,910,947,5041,1019,91,2820,444,1447,14594,247
2021-02-03,3,14261,589,1282,908,942,4984,1004,90,2767,449,1457,14472,211
2021-02-03,4,14338,591,1272,903,955,4965,1004,92,2761,452,1476,14472,133
2021-02-03,5,14544,589,1248,919,969,5016,1029,94,2853,441,1529,14686,143
2021-02-03,6,15082,584,1209,969,1018,5224,1090,97,2941,441,1608,15182,100
2021-02-03,7,16121,604,1268,1064,1109,5603,1186,103,3142,468,1735,16281,160
2021-02-03,8,17438,589,1378,1158,1189,6016,1286,112,3425,527,1897,17578,140
2021-02-03,9,17993,600,1393,1197,1219,6335,1294,115,3455,537,1932,18075,82
2021-02-03,10,17921,565,1322,1195,1178,6392,1200,115,3379,535,1854,17734,-186
2021-02-03,11,17406,554,1279,1190,1092,6341,1132,112,3331,519,1752,17301,-105
2021-02-03,12,16998,537,1263,1161,995,6381,1088,109,3343,513,1645,17035,37
2021-02-03,13,16698,537,1241,1143,927,6327,1054,108,3326,506,1570,16739,41
2021-02-03,14,16427,529,1225,1121,911,6291,1033,108,3287,497,1522,16522,95
2021-02-03,15,16277,541,1213,1128,876,6228,1023,110,3245,487,1519,16370,93
2021-02-03,16,16464,556,1222,1124,934,6245,1064,113,3326,490,1626,16700,235
2021-02-03,17,17312,574,1288,1184,1100,6358,1205,117,3385,511,1853,17576,264
2021-02-03,18,18578,595,1343,1263,1274,6661,1383,119,3586,542,2019,18785,207
2021-02-03,19,19047,611,1350,1261,1297,6822,1421,119,3648,553,2000,19080,33
2021-02-03,20,18666,654,1355,1211,1240,6653,1377,115,3548,554,1954,18661,-5
2021-02-03,21,18053,655,1388,1157,1189,6443,1321,113,3498,536,1867,18167,115
2021-02-03,22,17431,647,1372,1101,1144,6187,1256,112,3330,518,1795,17463,31
2021-02-03,23,16411,633,1381,1026,1068,5835,1169,111,3176,487,1673,16559,148
2021-02-03,24,15536,618,1299,943,1007,5500,1082,111,3033,456,1590,15639,103
2021-02-04,1,14936,603,1299,893,969,5206,1032,110,2925,428,1575,15040,103
2021-02-04,2,14517,598,1303,884,958,5018,1013,108,2821,420,1588,14711,194
2021-02-04,3,14494,595,1279,873,956,4887,1007,108,2842,431,1609,14586,92
2021-02-04,4,14446,566,1245,879,956,4856,1012,111,2846,433,1629,14534,88
